Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Bauer Jonathan S.,Chief Investment Officer,2022-01-01,Option Exercise,0.0,"3,081",0,"14,140",Jan 04 02:54 PM
Bailo Karen,Commercial Lines President,2022-01-01,Option Exercise,0.0,"3,450",0,"36,114",Jan 04 02:43 PM
Callahan Patrick K,Personal Lines President,2021-12-23,Sale,101.5,"3,230","327,845","22,839",Dec 27 02:57 PM
Marshall Mariann Wojtkun,Chief Accounting Officer,2021-12-22,Sale,101.35,"1,400","141,890","3,717",Dec 23 01:17 PM
Sieger Michael D,Claims President,2021-12-16,Sale,102.9,"13,038","1,341,652","44,231",Dec 20 12:12 PM
Broz Steven,Chief Information Officer,2021-12-16,Sale,101.18,"2,311","233,827","31,319",Dec 20 12:07 PM
Griffith Susan Patricia,President and CEO,2021-12-16,Sale,103.24,"45,000","4,645,652","386,907",Dec 20 01:06 PM
Broz Steven,Chief Information Officer,2021-11-18,Sale,90.51,"2,311","209,169","33,630",Nov 22 03:08 PM
Van Dyke Kahina,Director,2021-10-21,Sale,93.6,"3,400","318,237","9,095",Oct 25 12:45 PM
Broz Steven,Chief Information Officer,2021-10-14,Sale,90.25,"2,311","208,568","35,941",Oct 18 04:39 PM
Broz Steven,Chief Information Officer,2021-09-21,Sale,92.39,"2,311","213,513","38,252",Sep 23 02:30 PM
Griffith Susan Patricia,President and CEO,2021-09-17,Sale,92.6,"45,000","4,166,793","441,907",Sep 21 02:25 PM
Bailo Karen,Commercial Lines President,2021-08-19,Sale,95.95,"6,326","607,000","32,664",Aug 23 02:52 PM
Sauerland John P,VP and Chief Financial Officer,2021-08-19,Sale,95.47,"12,000","1,145,640","307,702",Aug 23 12:56 PM
Charney M Jeffrey,Chief Marketing Officer,2021-08-19,Sale,95.89,"14,300","1,371,173","55,777",Aug 23 12:52 PM
Murphy John Jo,CRM President,2021-08-19,Sale,96.2,"12,000","1,154,414","24,917",Aug 23 12:48 PM
Snyder Barbara R,Director,2021-07-20,Option Exercise,0.0,"4,809",0,"15,645",Jul 22 02:59 PM
Niederst Lori A,Chief Human Resource Officer,2021-07-19,Sale,95.29,"9,126","869,617","29,232",Jul 21 02:53 PM
Mascaro Daniel P,"Vice Pres, Secretary and CLO",2021-07-19,Sale,95.29,"9,505","905,731","37,315",Jul 21 02:46 PM
Quigg Andrew J,Chief Strategy Officer,2021-07-19,Sale,95.29,"3,096","295,018","18,085",Jul 21 02:41 PM
Sauerland John P,VP and Chief Financial Officer,2021-07-15,Sale,90.54,"12,000","1,086,480","284,721",Jul 19 02:32 PM
