Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
DeSantis Robert,EVP & Chief Product Officer,2022-04-26,Sale,253.04,"1,611","407,647","6,355",Apr 27 08:45 PM
Reed Monica P,Director,2022-04-22,Option Exercise,0.0,555,0,555,Apr 26 12:44 PM
RUBASH MARK J,Director,2022-04-22,Option Exercise,0.0,555,0,"15,000",Apr 26 12:43 PM
Leonard Keith R,Director,2022-04-22,Option Exercise,0.0,555,0,"3,102",Apr 26 12:42 PM
Beery Joseph C,Director,2022-04-22,Option Exercise,0.0,555,0,"1,320",Apr 26 12:41 PM
KANIA DON R,Director,2022-04-22,Option Exercise,0.0,555,0,"2,787",Apr 26 12:39 PM
NACHTSHEIM JAMI K,Director,2022-04-22,Option Exercise,0.0,555,0,"4,581",Apr 26 12:40 PM
BARRATT CRAIG H,Director,2022-04-22,Option Exercise,0.0,753,0,"24,696",Apr 26 12:38 PM
Ladd Amy L,Director,2022-04-22,Option Exercise,0.0,555,0,"1,320",Apr 26 12:37 PM
LEVY ALAN J,Director,2022-04-22,Option Exercise,0.0,555,0,"24,837",Apr 26 12:36 PM
Johnson Amal M,Director,2022-04-22,Option Exercise,0.0,555,0,"11,224",Apr 26 12:36 PM
Curet Myriam,EVP & Chief Medical Officer,2022-03-01,Sale,289.96,"2,000","579,920",361,Mar 02 04:05 PM
MOHR MARSHALL,Executive Vice President Glob,2022-02-28,Option Exercise,0.0,"2,256",0,"5,651",Mar 01 07:30 PM
GUTHART GARY S,President & CEO,2022-02-28,Option Exercise,0.0,"3,867",0,"9,937",Mar 01 02:18 PM
Rosa David J.,Executive Vice President and C,2022-02-28,Option Exercise,0.0,"2,256",0,"118,061",Mar 01 02:32 PM
Curet Myriam,EVP & Chief Medical Officer,2022-02-28,Option Exercise,0.0,"2,256",0,"3,480",Mar 01 02:40 PM
DeSantis Robert,EVP & Chief Product Officer,2022-02-28,Option Exercise,0.0,"2,175",0,"7,363",Mar 01 02:48 PM
Andersen Reiter Kara,Sr VP General Counsel & CCO,2022-02-28,Option Exercise,0.0,"1,128",0,"18,627",Mar 01 02:53 PM
Samath Jamie,Chief Financial Officer,2022-02-28,Option Exercise,0.0,"1,257",0,"3,954",Mar 01 02:57 PM
Widman Fredrik,VP Corporate Controller,2022-02-28,Option Exercise,0.0,852,0,"2,981",Mar 01 03:24 PM
Charlton Henry L,Senior Vice President & Chief,2022-02-28,Option Exercise,0.0,"1,449",0,"17,808",Mar 01 03:27 PM
Charlton Henry L,Senior Vice President & Chief,2022-02-26,Option Exercise,0.0,"1,284",0,"16,939",Mar 01 03:27 PM
Widman Fredrik,VP Corporate Controller,2022-02-26,Option Exercise,0.0,609,0,"2,340",Mar 01 03:24 PM
Samath Jamie,Chief Financial Officer,2022-02-26,Option Exercise,0.0,"1,284",0,"3,142",Mar 01 02:57 PM
Andersen Reiter Kara,Sr VP General Counsel & CCO,2022-02-26,Option Exercise,0.0,"1,467",0,"18,201",Mar 01 02:53 PM
DeSantis Robert,EVP & Chief Product Officer,2022-02-26,Option Exercise,0.0,"1,590",0,"5,925",Mar 01 02:48 PM
Curet Myriam,EVP & Chief Medical Officer,2022-02-26,Option Exercise,0.0,"1,713",0,"2,074",Mar 01 02:40 PM
Rosa David J.,Executive Vice President and C,2022-02-26,Option Exercise,0.0,"1,713",0,"116,655",Mar 01 02:32 PM
GUTHART GARY S,President & CEO,2022-02-26,Option Exercise,0.0,"3,030",0,"7,573",Mar 01 02:18 PM
MOHR MARSHALL,Executive Vice President Glob,2022-02-26,Option Exercise,0.0,"1,713",0,"4,245",Mar 01 07:30 PM
Curet Myriam,EVP & Chief Medical Officer,2022-02-16,Sale,289.0,"2,478","716,142",361,Feb 17 12:42 PM
MOHR MARSHALL,see Remarks,2022-02-15,Option Exercise,0.0,"3,873",0,"3,200",Feb 17 04:59 PM
GUTHART GARY S,President & CEO,2022-02-15,Option Exercise,0.0,"7,998",0,"6,403",Feb 17 04:58 PM
Widman Fredrik,VP Corporate Controller,2022-02-15,Option Exercise,0.0,879,0,"1,867",Feb 17 02:43 PM
DeSantis Robert,EVP & Chief Product Officer,2022-02-15,Option Exercise,0.0,"4,998",0,"5,263",Feb 16 09:30 PM
Samath Jamie,Chief Financial Officer,2022-02-15,Option Exercise,0.0,"1,587",0,"2,110",Feb 16 09:25 PM
Andersen Reiter Kara,Sr VP General Counsel & CCO,2022-02-15,Option Exercise,0.0,"3,279",0,"17,415",Feb 16 09:13 PM
Rosa David J.,Executive Vice President and C,2022-02-15,Option Exercise,0.0,"5,373",0,"116,008",Feb 16 09:05 PM
Curet Myriam,EVP & Chief Medical Officer,2022-02-15,Option Exercise,0.0,"4,749",0,"3,707",Feb 17 12:42 PM
Charlton Henry L,Senior Vice President & Chief,2022-02-15,Option Exercise,0.0,"3,186",0,"16,050",Feb 17 06:25 PM
Curet Myriam,EVP & Chief Medical Officer,2022-01-25,Option Exercise,124.5,"6,000","747,017","3,285",Jan 26 06:26 PM
DeSantis Robert,EVP & Chief Product Officer,2022-01-25,Option Exercise,219.4,"1,410","309,357","1,689",Jan 26 12:00 PM
Curet Myriam,EVP & Chief Medical Officer,2022-01-25,Sale,263.94,"6,000","1,583,653",285,Jan 26 06:26 PM
DeSantis Robert,EVP & Chief Product Officer,2022-01-25,Sale,261.64,"1,410","368,912","1,092",Jan 26 12:00 PM
Johnson Amal M,Director,2021-11-24,Option Exercise,64.36,"7,500","482,700","18,169",Nov 26 09:20 PM
Johnson Amal M,Director,2021-11-24,Sale,333.73,"7,500","2,502,954","10,669",Nov 26 09:20 PM
MOHR MARSHALL,Executive VP & CFO,2021-10-25,Option Exercise,59.23,"20,475","1,212,689","20,475",Oct 26 05:10 PM
MOHR MARSHALL,Executive VP & CFO,2021-10-25,Sale,339.2,"20,475","6,945,122",0,Oct 26 05:10 PM
DeSantis Robert,EVP & Chief Product Officer,2021-10-22,Option Exercise,208.79,"1,014","211,708","1,365",Oct 26 05:03 PM
Curet Myriam,EVP & Chief Medical Officer,2021-10-22,Option Exercise,109.49,"6,000","656,914","6,285",Oct 26 05:05 PM
LEVY ALAN J,Director,2021-10-22,Option Exercise,62.71,"7,500","470,355","28,782",Oct 26 05:07 PM
Samath Jamie,SVP of Finance,2021-10-22,Option Exercise,174.39,"1,503","262,113","1,086",Oct 26 05:09 PM
Samath Jamie,SVP of Finance,2021-10-22,Sale,339.66,"1,503","510,510",762,Oct 26 05:09 PM
LEVY ALAN J,Director,2021-10-22,Sale,339.64,"7,500","2,547,281","24,282",Oct 26 05:07 PM
Curet Myriam,EVP & Chief Medical Officer,2021-10-22,Sale,339.64,"6,000","2,037,830",285,Oct 26 05:05 PM
DeSantis Robert,EVP & Chief Product Officer,2021-10-22,Sale,339.75,"1,014","344,506","1,092",Oct 26 05:03 PM
RUBASH MARK J,Director,2021-09-09,Option Exercise,192.84,"1,196","230,641","5,315",Sep 13 04:31 PM
Curet Myriam,EVP & Chief Medical Officer,2021-09-09,Option Exercise,302.12,"4,250","1,284,012","3,095",Sep 10 04:23 PM
Curet Myriam,EVP & Chief Medical Officer,2021-09-09,Sale,1082.54,"4,250","4,600,782",95,Sep 10 04:23 PM
RUBASH MARK J,Director,2021-09-09,Sale,1083.16,"1,196","1,295,459","4,815",Sep 13 04:31 PM
DeSantis Robert,EVP & Chief Product Officer,2021-08-26,Option Exercise,736.8,397,"292,510",761,Aug 27 01:13 PM
DeSantis Robert,EVP & Chief Product Officer,2021-08-26,Sale,1048.12,397,"416,104",364,Aug 27 01:13 PM
Johnson Amal M,Director,2021-08-11,Option Exercise,193.08,"2,500","482,700","6,223",Aug 12 04:25 PM
Johnson Amal M,Director,2021-08-11,Sale,1001.63,"2,500","2,504,087","3,723",Aug 12 04:25 PM
Rosa David J.,EVP & Chief Business Officer,2021-08-06,Option Exercise,172.44,"10,500","1,810,585","45,566",Aug 09 06:53 PM
Rosa David J.,EVP & Chief Business Officer,2021-08-06,Sale,1011.9,"8,065","8,160,977","37,501",Aug 09 06:53 PM
Rosa David J.,EVP & Chief Business Officer,2021-08-05,Option Exercise,172.44,"10,500","1,810,585","43,212",Aug 09 06:53 PM
Rosa David J.,EVP & Chief Business Officer,2021-08-05,Sale,1007.23,"8,146","8,204,927","35,066",Aug 09 06:53 PM
Leonard Keith R,Director,2021-08-03,Option Exercise,462.71,996,"460,859","1,845",Aug 03 07:39 PM
Leonard Keith R,Director,2021-08-03,Sale,1000.0,996,"996,000",849,Aug 03 07:39 PM
MOHR MARSHALL,Executive VP & CFO,2021-07-26,Option Exercise,171.33,"6,825","1,169,350","6,825",Jul 27 06:41 PM
MOHR MARSHALL,Executive VP & CFO,2021-07-26,Sale,963.38,"6,825","6,575,081",0,Jul 27 06:41 PM
BARRATT CRAIG H,Director,2021-07-23,Option Exercise,161.27,"1,275","205,615","1,275",Jul 26 07:27 PM
Samath Jamie,SVP of Finance,2021-07-23,Option Exercise,523.65,503,"263,397",361,Jul 26 07:37 PM
LEVY ALAN J,Director,2021-07-23,Option Exercise,165.61,"2,500","414,030","9,469",Jul 26 07:06 PM
DeSantis Robert,EVP & Chief Product Officer,2021-07-23,Option Exercise,602.79,"1,389","837,276","3,462",Jul 26 07:44 PM
Samath Jamie,SVP of Finance,2021-07-23,Sale,971.64,503,"488,735",253,Jul 26 07:37 PM
DeSantis Robert,EVP & Chief Product Officer,2021-07-23,Sale,967.26,"4,004","3,872,925",363,Jul 26 07:44 PM
BARRATT CRAIG H,Director,2021-07-23,Sale,967.2,"1,275","1,233,179",0,Jul 26 07:27 PM
Ladd Amy L,Director,2021-07-23,Sale,971.64,128,"124,370",255,Jul 26 07:17 PM
LEVY ALAN J,Director,2021-07-23,Sale,967.36,"2,500","2,418,408","8,094",Jul 26 07:06 PM
