Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Palmer Eric P,"President & CEO, Evernorth",2022-04-06,Option Exercise,78.03,"6,656","519,401","47,757",Apr 08 05:35 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-04-06,Sale,250.0,999,"249,750","7,200",Apr 08 05:35 PM
Sadler Jason D,"Pres., International Markets",2022-04-06,Sale,250.0,"5,000","1,250,000","31,749",Apr 08 05:35 PM
Palmer Eric P,"President & CEO, Evernorth",2022-04-06,Sale,250.0,"8,126","2,031,500","39,631",Apr 08 05:35 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-03-02,Sale,239.0,289,"69,071","8,199",Mar 03 05:29 PM
Cordani David,Chairman & CEO,2022-02-28,Sale,228.7,"10,069","2,302,780","147,746",Mar 01 08:18 PM
Jones Nicole S,"EVP, General Counsel",2022-02-28,Sale,228.7,"2,307","527,611","41,938",Mar 01 08:18 PM
Neville Everett,"EVP, Strat, Corp Dev/Solutions",2022-02-28,Sale,228.7,268,"61,292","8,728",Mar 01 08:18 PM
Neville Everett,"EVP, Strategy and Business Dev",2022-01-12,Option Exercise,176.66,17,"3,003","5,798",Jan 13 06:14 PM
Neville Everett,"EVP, Strategy and Business Dev",2022-01-11,Option Exercise,176.66,175,"30,915","5,956",Jan 13 06:14 PM
Neville Everett,"EVP, Strategy and Business Dev",2022-01-11,Sale,240.0,175,"42,000","5,781",Jan 13 06:14 PM
Neville Everett,"EVP, Strategy and Business Dev",2022-01-03,Sale,229.49,"4,800","1,101,552","5,781",Jan 05 05:32 PM
ZARCONE DONNA F,Director,2021-08-11,Buy,211.59,500,"105,794","26,202",Aug 12 05:28 PM
ZARCONE DONNA F,Director,2021-08-10,Buy,209.89,500,"104,946","25,702",Aug 12 05:28 PM
