Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
OREILLY LAWRENCE P,Director,2022-08-04,Sale,710.17,"5,050","3,586,338","89,633",Aug 08 04:29 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2022-08-03,Option Exercise,132.29,"1,649","218,146","9,863",Aug 05 04:35 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2022-08-03,Sale,710.58,"1,649","1,171,750","8,214",Aug 05 04:35 PM
WEISS ANDREA,Director,2022-08-03,Sale,708.84,100,"70,884","1,158",Aug 04 04:48 PM
PERLMAN DANA,Director,2022-08-02,Sale,705.24,399,"281,389","1,368",Aug 04 04:51 PM
MURPHY JOHN RAYMOND,Director,2022-08-02,Sale,705.49,300,"211,647","1,900",Aug 04 04:53 PM
OREILLY DAVID E,EV CHAIRMAN OF THE BOARD,2022-07-28,Sale,700.0,"7,145","5,001,500","294,582",Aug 01 04:31 PM
Groves Jeffrey Lynn,SVP OF LEGAL & GENERAL COUNSEL,2022-05-23,Buy,572.77,175,"100,235",721,May 23 04:35 PM
FLETCHER JEREMY ADAM,EVP & CFO,2022-05-20,Buy,600.0,835,"501,000","1,897",May 23 04:39 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2022-04-07,Option Exercise,258.61,"7,327","1,894,833","8,954",Apr 11 04:46 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2022-04-07,Sale,725.0,"4,754","3,446,650","4,200",Apr 11 04:46 PM
LAURO JEFFREY ALAN,SVP OF INFORMATION TECHNOLOGY,2022-02-23,Buy,630.0,80,"50,400",733,Feb 25 04:31 PM
OREILLY LAWRENCE P,Director,2022-02-18,Sale,682.92,"1,500","1,024,385","150,524",Feb 23 04:26 PM
HENDRICKSON THOMAS,Director,2022-02-16,Sale,673.69,400,"269,477","1,308",Feb 17 04:32 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2021-12-29,Option Exercise,180.46,"6,531","1,178,584","8,154",Jan 03 04:32 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2021-12-29,Sale,702.63,"6,531","4,588,850","1,623",Jan 03 04:32 PM
WILBANKS CARL DAVID,SVP OF MERCHANDISE,2021-11-24,Option Exercise,87.79,"5,000","438,950","5,807",Nov 29 04:33 PM
WILBANKS CARL DAVID,SVP OF MERCHANDISE,2021-11-24,Sale,645.95,"5,000","3,229,752",807,Nov 29 04:33 PM
Groves Jeffrey Lynn,SVP OF LEGAL & GENERAL COUNSEL,2021-11-19,Option Exercise,102.62,400,"41,048",942,Nov 22 05:17 PM
Groves Jeffrey Lynn,SVP OF LEGAL & GENERAL COUNSEL,2021-11-19,Sale,638.52,400,"255,407",542,Nov 22 05:17 PM
McFall Thomas,CFO & EVP,2021-11-10,Option Exercise,132.29,"7,534","996,673","13,353",Nov 12 04:32 PM
McFall Thomas,CFO & EVP,2021-11-10,Sale,647.18,"7,534","4,875,830","5,819",Nov 12 04:32 PM
McFall Thomas,CFO & EVP,2021-11-09,Option Exercise,132.29,"8,511","1,125,920","14,330",Nov 12 04:32 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2021-11-09,Option Exercise,92.65,"7,500","694,875","25,824",Nov 12 04:34 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2021-11-09,Sale,644.57,"7,500","4,834,250","18,324",Nov 12 04:34 PM
McFall Thomas,CFO & EVP,2021-11-09,Sale,643.0,"8,511","5,472,592","5,819",Nov 12 04:32 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-10-21,Option Exercise,262.38,"9,024","2,367,717","32,475",Oct 25 04:30 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-10-21,Sale,654.96,"9,024","5,910,367","23,451",Oct 25 04:30 PM
OREILLY DAVID E,EV CHAIRMAN OF THE BOARD,2021-08-25,Sale,605.0,"10,000","6,050,044","304,084",Aug 26 03:13 PM
OREILLY DAVID E,EV CHAIRMAN OF THE BOARD,2021-08-25,Sale,605.0,"5,000","3,025,022","77,524",Aug 26 03:13 PM
OREILLY DAVID E,EV CHAIRMAN OF THE BOARD,2021-08-19,Sale,601.56,"10,000","6,015,590","314,084",Aug 23 05:59 PM
OREILLY DAVID E,EV CHAIRMAN OF THE BOARD,2021-08-19,Sale,601.56,"5,000","3,007,795","82,524",Aug 23 05:59 PM
KRAUS SCOTT E,SVP OF REAL ESTATE & EXPANSION,2021-08-18,Option Exercise,102.62,"3,432","352,192","4,966",Aug 19 04:58 PM
KRAUS SCOTT E,SVP OF REAL ESTATE & EXPANSION,2021-08-18,Sale,602.41,"3,432","2,067,470","1,534",Aug 19 04:58 PM
KRAUS SCOTT E,SVP OF REAL ESTATE & EXPANSION,2021-08-17,Option Exercise,102.62,"1,568","160,908","3,102",Aug 19 04:58 PM
KRAUS SCOTT E,SVP OF REAL ESTATE & EXPANSION,2021-08-17,Sale,603.02,"1,568","945,532","1,534",Aug 19 04:58 PM
OREILLY LAWRENCE P,Director,2021-08-16,Sale,600.03,"7,000","4,200,216","152,024",Aug 18 04:34 PM
OREILLY LAWRENCE P,Director,2021-08-16,Sale,600.03,"5,000","3,000,154","95,423",Aug 18 04:34 PM
DUMAS ROBERT ALLEN,SVP OF EASTERN STORE OPS/SALES,2021-08-12,Option Exercise,102.62,"5,000","513,100","5,065",Aug 16 04:30 PM
DUMAS ROBERT ALLEN,SVP OF EASTERN STORE OPS/SALES,2021-08-12,Sale,597.79,"5,000","2,988,971",65,Aug 16 04:30 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2021-08-03,Option Exercise,92.65,"26,346","2,440,957","44,650",Aug 05 04:36 PM
McFall Thomas,CFO & EVP,2021-08-03,Option Exercise,92.65,"19,784","1,832,988","25,580",Aug 05 04:38 PM
ANDREWS JONATHAN WYATT,SVP OF HR & TRAINING,2021-08-03,Option Exercise,146.68,"5,000","733,400","5,566",Aug 05 04:40 PM
ANDREWS JONATHAN WYATT,SVP OF HR & TRAINING,2021-08-03,Sale,616.05,"5,000","3,080,234",566,Aug 05 04:40 PM
McFall Thomas,CFO & EVP,2021-08-03,Sale,611.72,"19,784","12,102,316","5,796",Aug 05 04:38 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2021-08-03,Sale,615.34,"26,346","16,211,648","18,304",Aug 05 04:36 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-22,Option Exercise,262.38,831,"218,038","24,261",Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-22,Sale,610.0,831,"506,910","23,430",Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-20,Option Exercise,262.38,"5,486","1,439,417","28,916",Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-20,Sale,610.99,"5,486","3,351,917","23,430",Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-16,Option Exercise,256.56,"12,249","3,142,560","35,679",Jul 20 04:31 PM
FLETCHER JEREMY ADAM,SVP OF FINANCE/CONTROLLER,2021-07-16,Option Exercise,102.62,"5,000","513,100","6,039",Jul 20 04:32 PM
FLETCHER JEREMY ADAM,SVP OF FINANCE/CONTROLLER,2021-07-16,Sale,600.46,"5,000","3,002,276","1,039",Jul 20 04:32 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-16,Sale,600.47,"12,249","7,355,141","23,430",Jul 20 04:31 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2021-07-02,Option Exercise,180.46,"2,500","451,150","4,106",Jul 07 04:31 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2021-07-02,Sale,580.21,"2,500","1,450,514","1,606",Jul 07 04:31 PM
