Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
SPOERRY ROBERT F,Director,2022-08-12,Option Exercise,244.99,"1,000","244,990","7,412",Aug 16 10:37 AM
Chu Wah-Hui,Director,2022-08-12,Option Exercise,169.37,200,"33,874","4,164",Aug 16 10:36 AM
SPOERRY ROBERT F,Director,2022-08-12,Sale,1365.00,"1,000","1,365,000","6,412",Aug 16 10:37 AM
Chu Wah-Hui,Director,2022-08-12,Sale,1353.96,37,"50,097","4,127",Aug 16 10:36 AM
Filliol Olivier A,Director,2022-08-10,Sale,1341.34,"8,279","11,104,933",30,Aug 12 08:52 AM
Keller Gerry,Head of Process Analytics,2022-08-09,Sale,1318.83,450,"593,474",55,Aug 11 01:59 PM
SPOERRY ROBERT F,Director,2022-08-03,Option Exercise,244.99,"1,000","244,990","7,412",Aug 03 04:20 PM
SPOERRY ROBERT F,Director,2022-08-03,Sale,1365.00,"1,000","1,365,000","6,412",Aug 03 04:20 PM
Magloth Christian,Head of Human Resources,2022-08-02,Option Exercise,263.62,"1,500","395,430","1,938",Aug 03 05:25 PM
SPOERRY ROBERT F,Director,2022-08-02,Option Exercise,244.99,"1,000","244,990","7,412",Aug 03 04:20 PM
Vadala Shawn,Chief Financial Officer,2022-08-02,Option Exercise,254.31,800,"203,444","5,700",Aug 03 05:21 PM
Chu Wah-Hui,Director,2022-08-02,Option Exercise,169.37,300,"50,811","4,019",Aug 03 05:30 PM
Filliol Olivier A,Director,2022-08-02,Sale,1344.92,"8,000","10,759,392","8,309",Aug 03 05:17 PM
Magloth Christian,Head of Human Resources,2022-08-02,Sale,1351.03,"1,500","2,026,551",438,Aug 03 05:25 PM
SPOERRY ROBERT F,Director,2022-08-02,Sale,1360.00,"1,000","1,360,000","6,412",Aug 03 04:20 PM
Vadala Shawn,Chief Financial Officer,2022-08-02,Sale,1344.06,800,"1,075,248","4,900",Aug 03 05:21 PM
Chu Wah-Hui,Director,2022-08-02,Sale,1352.09,55,"74,365","3,964",Aug 03 05:30 PM
Filliol Olivier A,Director,2022-05-31,Option Exercise,244.99,"9,570","2,344,554","25,879",Jun 02 09:13 AM
Filliol Olivier A,Director,2022-05-31,Sale,1287.11,"9,570","12,317,597","16,309",Jun 02 09:13 AM
SPOERRY ROBERT F,Director,2022-05-27,Option Exercise,244.99,"2,290","561,027","8,702",Jun 01 11:53 AM
Chu Wah-Hui,Director,2022-05-27,Option Exercise,169.37,300,"50,811","3,775",Jun 01 11:56 AM
Aggersbjerg Peter,Head of Divisions,2022-05-27,Option Exercise,772.89,"1,797","1,388,887","1,797",Jun 01 11:55 AM
Aggersbjerg Peter,Head of Divisions,2022-05-27,Sale,1300.0,"1,797","2,336,100",0,Jun 01 11:55 AM
Chu Wah-Hui,Director,2022-05-27,Sale,1308.0,56,"73,248","3,719",Jun 01 11:56 AM
SPOERRY ROBERT F,Director,2022-05-27,Sale,1304.37,"2,290","2,987,000","6,412",Jun 01 11:53 AM
Vadala Shawn,Chief Financial Officer,2022-05-26,Option Exercise,263.62,400,"105,448","5,300",May 31 10:48 AM
Vadala Shawn,Chief Financial Officer,2022-05-26,Sale,1259.0,400,"503,600","4,900",May 31 10:48 AM
Filliol Olivier A,Director,2022-05-23,Option Exercise,244.99,"12,500","3,062,375","28,809",May 25 11:42 AM
Vadala Shawn,Chief Financial Officer,2022-05-23,Option Exercise,244.99,400,"97,996","5,300",May 25 11:43 AM
Vadala Shawn,Chief Financial Officer,2022-05-23,Sale,1245.0,400,"498,000","4,900",May 25 11:43 AM
Filliol Olivier A,Director,2022-05-23,Sale,1243.32,"12,500","15,541,447","16,309",May 25 11:42 AM
Chu Wah-Hui,Director,2022-05-19,Option Exercise,169.37,500,"84,685","3,575",May 23 01:01 PM
Chu Wah-Hui,Director,2022-05-19,Sale,1228.0,100,"122,800","3,475",May 23 01:01 PM
Filliol Olivier A,Director,2022-05-19,Sale,1217.3,"4,874","5,933,113","16,309",May 23 12:59 PM
Filliol Olivier A,Director,2022-05-16,Option Exercise,244.99,"12,500","3,062,375","33,683",May 18 11:27 AM
Filliol Olivier A,Director,2022-05-16,Sale,1237.68,"12,500","15,470,950","21,183",May 18 11:27 AM
Magloth Christian,Head of Human Resources,2022-05-13,Option Exercise,244.99,910,"222,941","1,348",May 17 10:10 AM
Chu Wah-Hui,Director,2022-05-13,Option Exercise,169.37,300,"50,811","3,375",May 16 11:08 AM
Chu Wah-Hui,Director,2022-05-13,Sale,1268.0,300,"380,400","3,075",May 16 11:08 AM
Magloth Christian,Head of Human Resources,2022-05-13,Sale,1251.59,910,"1,138,947",438,May 17 10:10 AM
Chu Wah-Hui,Director,2022-05-12,Option Exercise,169.37,308,"52,166","3,139",May 16 11:08 AM
Keller Gerry,Head of Process Analytics,2022-05-12,Option Exercise,595.31,948,"564,354","1,453",May 16 11:07 AM
Keller Gerry,Head of Process Analytics,2022-05-12,Sale,1195.6,948,"1,133,429",505,May 16 11:07 AM
Chu Wah-Hui,Director,2022-05-12,Sale,1208.0,64,"77,312","3,075",May 16 11:08 AM
Aggersbjerg Peter,Head of Divisions,2022-03-04,Option Exercise,595.31,"1,000","595,310","1,000",Mar 07 11:13 AM
Aggersbjerg Peter,Head of Divisions,2022-03-04,Sale,1386.53,"1,000","1,386,530",0,Mar 07 11:13 AM
Filliol Olivier A,Director,2022-03-02,Option Exercise,244.99,"12,500","3,062,375","33,683",Mar 04 09:52 AM
Filliol Olivier A,Director,2022-03-02,Sale,1390.27,"12,500","17,378,401","21,183",Mar 04 09:52 AM
Magloth Christian,Head of Human Resources,2022-02-28,Option Exercise,244.99,"1,500","367,485","1,938",Mar 02 11:18 AM
Magloth Christian,Head of Human Resources,2022-02-28,Sale,1421.12,"1,500","2,131,675",438,Mar 02 11:18 AM
Vadala Shawn,Chief Financial Officer,2022-02-25,Option Exercise,254.31,800,"203,444","6,746",Mar 01 10:13 AM
Vadala Shawn,Chief Financial Officer,2022-02-25,Sale,1445.0,"1,846","2,667,470","4,900",Mar 01 10:13 AM
Aggersbjerg Peter,Head of Divisions,2022-02-15,Sale,1424.29,694,"988,457",0,Feb 17 08:26 AM
Filliol Olivier A,Director,2021-11-29,Option Exercise,169.37,"8,930","1,512,474","30,113",Dec 01 01:57 PM
Filliol Olivier A,Director,2021-11-29,Sale,1536.29,"8,930","13,719,034","21,183",Dec 01 01:57 PM
Filliol Olivier A,Director,2021-11-16,Option Exercise,169.37,"4,285","725,750","22,846",Nov 18 02:11 PM
Filliol Olivier A,Director,2021-11-16,Sale,1538.49,"6,537","10,057,084","16,309",Nov 18 02:11 PM
Filliol Olivier A,Director,2021-11-15,Option Exercise,169.37,"3,715","629,210","22,276",Nov 17 02:04 PM
Keller Gerry,Head of Process Analytics,2021-11-15,Option Exercise,564.89,259,"146,306",354,Nov 17 01:50 PM
Keller Gerry,Head of Process Analytics,2021-11-15,Sale,1545.08,259,"400,174",95,Nov 17 01:50 PM
Filliol Olivier A,Director,2021-11-15,Sale,1533.99,"3,715","5,698,767","18,561",Nov 17 02:04 PM
Magloth Christian,Head of Human Resources,2021-11-10,Option Exercise,244.99,"1,100","269,489","1,538",Nov 23 01:46 PM
Filliol Olivier A,Director,2021-11-10,Option Exercise,169.37,"8,000","1,354,960","26,561",Nov 12 08:31 AM
Filliol Olivier A,Director,2021-11-10,Sale,1546.57,"8,000","12,372,541","18,561",Nov 12 08:31 AM
Magloth Christian,Head of Human Resources,2021-11-10,Sale,1540.87,"1,100","1,694,958",438,Nov 23 01:46 PM
Vadala Shawn,Chief Financial Officer,2021-11-09,Option Exercise,253.46,"1,100","278,804","6,000",Nov 12 08:29 AM
Vadala Shawn,Chief Financial Officer,2021-11-09,Sale,1548.0,"1,100","1,702,800","4,900",Nov 12 08:29 AM
FILLIOL OLIVER A,Director,2021-08-23,Option Exercise,169.37,"7,500","1,270,275","26,031",Aug 25 08:41 AM
FILLIOL OLIVER A,Director,2021-08-23,Sale,1533.41,"7,500","11,500,599","18,531",Aug 25 08:41 AM
de la Guerroniere Marc,Head of Eur & NA Market Orgs,2021-08-17,Option Exercise,349.98,"2,669","934,086","3,627",Aug 19 10:46 AM
de la Guerroniere Marc,Head of Eur & NA Market Orgs,2021-08-17,Sale,1536.74,"3,627","5,573,741",0,Aug 19 10:46 AM
Chu Wah-Hui,Director,2021-08-13,Option Exercise,149.95,400,"59,980","2,861",Aug 17 11:43 AM
Chu Wah-Hui,Director,2021-08-13,Sale,1528.0,60,"91,680","2,801",Aug 17 11:43 AM
Keller Gerry,Head of Process Analytics,2021-08-12,Sale,1513.88,124,"187,721",95,Aug 16 10:02 AM
SPOERRY ROBERT F,Director,2021-08-10,Option Exercise,169.37,"1,000","169,370","7,299",Aug 12 11:50 AM
SPOERRY ROBERT F,Director,2021-08-10,Sale,1530.0,"1,000","1,530,000","6,299",Aug 12 11:50 AM
FILLIOL OLIVER A,Director,2021-08-09,Option Exercise,169.37,"7,500","1,270,275","26,031",Aug 11 09:43 AM
FILLIOL OLIVER A,Director,2021-08-09,Sale,1521.04,"7,500","11,407,776","18,531",Aug 11 09:43 AM
SPOERRY ROBERT F,Director,2021-08-06,Option Exercise,169.37,"1,000","169,370","7,299",Aug 10 12:20 PM
SPOERRY ROBERT F,Director,2021-08-06,Sale,1530.0,"1,000","1,530,000","6,299",Aug 10 12:20 PM
Chu Wah-Hui,Director,2021-08-05,Option Exercise,149.95,300,"44,985","2,506",Aug 09 12:07 PM
FILLIOL OLIVER A,Director,2021-08-05,Option Exercise,169.37,"5,000","846,850","23,531",Aug 09 12:08 PM
FILLIOL OLIVER A,Director,2021-08-05,Sale,1516.99,"5,000","7,584,956","18,531",Aug 09 12:08 PM
Chu Wah-Hui,Director,2021-08-05,Sale,1528.0,45,"68,760","2,461",Aug 09 12:07 PM
SPOERRY ROBERT F,Director,2021-08-04,Option Exercise,169.37,"1,000","169,370","7,299",Aug 06 09:29 AM
SPOERRY ROBERT F,Director,2021-08-04,Sale,1500.0,"1,000","1,500,000","6,299",Aug 06 09:29 AM
FILLIOL OLIVER A,Director,2021-08-03,Option Exercise,169.37,"5,000","846,850","23,531",Aug 05 10:34 AM
Magloth Christian,Head of Human Resources,2021-08-03,Option Exercise,169.37,"1,250","211,712","1,374",Aug 05 10:33 AM
Magloth Christian,Head of Human Resources,2021-08-03,Sale,1486.18,"1,250","1,857,725",124,Aug 05 10:33 AM
FILLIOL OLIVER A,Director,2021-08-03,Sale,1489.82,"5,000","7,449,120","18,531",Aug 05 10:34 AM
Vadala Shawn,Chief Financial Officer,2021-08-02,Option Exercise,209.55,"1,035","216,889","5,935",Aug 04 10:30 AM
SALICE THOMAS P,Director,2021-08-02,Sale,1479.08,"1,500","2,218,620","19,427",Aug 04 10:32 AM
SALICE THOMAS P,Director,2021-08-02,Sale,1483.05,"10,000","14,830,500","33,919",Aug 04 10:32 AM
Vadala Shawn,Chief Financial Officer,2021-08-02,Sale,1483.0,"1,035","1,534,905","4,900",Aug 04 10:30 AM
