Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-08-16,Option Exercise,0.00,"89,145",0,"599,949",Aug 18 06:18 PM
Bergman Rick,"EVP, Computing & Graphics",2022-08-16,Option Exercise,0.00,"96,897",0,"212,274",Aug 18 06:14 PM
Papermaster Mark D,Chief Technology Officer & EVP,2022-08-16,Option Exercise,0.00,"135,657",0,"1,573,327",Aug 18 06:12 PM
GRASBY PAUL DARREN,EVP & CSO,2022-08-16,Option Exercise,0.00,"185,250",0,"229,837",Aug 18 06:08 PM
WOLIN HARRY A,"SVP, GC & Corporate Secretary",2022-08-16,Option Exercise,0.00,"65,890",0,"1,457,129",Aug 18 06:03 PM
Bergman Rick,"EVP, Computing & Graphics",2022-08-09,Option Exercise,0.00,"54,327",0,"142,315",Aug 11 06:11 PM
WOLIN HARRY A,"SVP, GC & Corporate Secretary",2022-08-09,Option Exercise,0.00,"8,570",0,"1,394,613",Aug 11 06:09 PM
Su Lisa T,"Chairman, President & CEO",2022-08-09,Option Exercise,0.00,"839,538",0,"2,983,459",Aug 11 06:06 PM
Papermaster Mark D,Chief Technology Officer & EVP,2022-08-09,Option Exercise,0.00,"235,845",0,"1,530,477",Aug 11 05:59 PM
SMITH DARLA M,Chief Accounting Officer,2022-08-09,Option Exercise,0.00,"3,983",0,"11,833",Aug 11 05:56 PM
GRASBY PAUL DARREN,EVP & CSO,2022-08-09,Option Exercise,0.00,"13,117",0,"50,917",Aug 11 05:52 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-08-09,Option Exercise,0.00,"12,765",0,"517,135",Aug 11 05:49 PM
Norrod Forrest Eugene,SVP & GM DESG,2022-08-09,Option Exercise,0.00,"12,196",0,"236,018",Aug 11 05:44 PM
GRASBY PAUL DARREN,EVP & CSO,2022-07-12,Option Exercise,30.15,"22,989","693,022","70,494",Jul 14 04:10 PM
PENG VICTOR,"President, AECG",2022-07-12,Option Exercise,0.0,"30,489",0,"193,625",Jul 14 04:14 PM
GRASBY PAUL DARREN,EVP & CSO,2022-07-12,Sale,76.99,"32,694","2,517,111","37,800",Jul 14 04:10 PM
WOLIN HARRY A,"SVP, GC & Corporate Secretary",2022-06-15,Option Exercise,1.84,"325,143","598,263","1,618,212",Jun 17 04:11 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-05-31,Sale,102.44,"20,000","2,048,800","504,370",Jun 02 04:11 PM
HOUSEHOLDER JOSEPH A,Director,2022-05-19,Option Exercise,0.0,"2,578",0,"6,572",May 20 04:39 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-05-18,Option Exercise,12.83,"28,966","371,634","553,336",May 20 04:23 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-05-18,Sale,100.0,"28,966","2,896,600","524,370",May 20 04:23 PM
Bergman Rick,"EVP, Computing & Graphics",2022-05-17,Sale,97.94,"2,000","195,880","87,988",May 19 04:13 PM
GRASBY PAUL DARREN,EVP & CSO,2022-05-04,Sale,98.26,"15,000","1,473,900","47,505",May 06 04:17 PM
PENG VICTOR,"President, AECG",2022-04-29,Option Exercise,0.0,"55,924",0,"190,864",May 03 04:19 PM
SMITH DARLA M,Chief Accounting Officer,2022-04-15,Option Exercise,0.0,628,0,"7,889",Apr 19 04:21 PM
CALDWELL JOHN EDWARD,Director,2022-04-01,Sale,109.28,"10,000","1,092,800","4,672",Apr 05 04:18 PM
Papermaster Mark D,Chief Technology Officer & EVP,2022-03-30,Option Exercise,6.98,"20,180","140,856","1,314,812",Apr 01 04:27 PM
Papermaster Mark D,Chief Technology Officer & EVP,2022-03-30,Sale,125.0,"20,180","2,522,500","1,294,632",Apr 01 04:27 PM
PENG VICTOR,"President, AECG",2022-03-22,Option Exercise,0.0,"104,001",0,"186,505",Mar 24 04:18 PM
PENG VICTOR,"President, AECG",2022-03-18,Option Exercise,0.0,"148,923",0,"156,342",Mar 22 04:13 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-03-01,Option Exercise,12.83,"28,964","371,608","553,334",Mar 03 04:14 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-03-01,Sale,122.26,"28,964","3,541,139","524,370",Mar 03 04:14 PM
Su Lisa T,"Chairman, President & CEO",2022-02-15,Option Exercise,2.92,"100,000","292,000","2,180,917",Feb 17 05:35 PM
GRASBY PAUL DARREN,EVP & CSO,2022-02-15,Option Exercise,0.0,"17,191",0,"70,586",Feb 17 04:48 PM
Bergman Rick,"EVP, Computing & Graphics",2022-02-15,Sale,117.12,"2,000","234,240","89,988",Feb 17 04:41 PM
Su Lisa T,"Chairman, President & CEO",2022-02-15,Sale,120.0,"100,000","12,000,000","2,080,917",Feb 17 05:35 PM
Papermaster Mark D,Chief Technology Officer & EVP,2022-02-10,Option Exercise,6.98,"20,180","140,856","1,314,812",Feb 14 04:19 PM
Papermaster Mark D,Chief Technology Officer & EVP,2022-02-10,Sale,128.63,"20,180","2,595,753","1,294,632",Feb 14 04:19 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-02-08,Option Exercise,12.83,"28,964","371,608","553,334",Feb 10 04:10 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2022-02-08,Sale,122.25,"28,964","3,540,849","524,370",Feb 10 04:10 PM
GRASBY PAUL DARREN,EVP & CSO,2022-02-02,Sale,130.0,"9,852","1,280,760","53,395",Feb 04 04:24 PM
CALDWELL JOHN EDWARD,Director,2022-01-03,Sale,151.25,"10,000","1,512,500","14,672",Jan 05 04:10 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-12-15,Option Exercise,1.84,"60,221","110,807","1,354,853",Dec 17 04:24 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-12-15,Sale,135.31,"60,221","8,148,485","1,294,632",Dec 17 04:24 PM
Su Lisa T,President & CEO,2021-12-07,Option Exercise,2.92,"125,000","365,000","2,283,150",Dec 09 04:16 PM
Su Lisa T,President & CEO,2021-12-07,Sale,143.72,"125,000","17,964,642","2,158,150",Dec 09 04:16 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-11-30,Option Exercise,6.98,"74,021","516,667","598,391",Dec 02 04:23 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-11-30,Sale,162.26,"74,021","12,010,412","524,370",Dec 02 04:23 PM
SMITH DARLA M,Chief Accounting Officer,2021-11-30,Sale,163.44,"1,396","228,162","7,261",Dec 02 04:20 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-11-22,Option Exercise,12.83,"12,500","160,375","289,322",Nov 24 04:27 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-11-22,Sale,158.15,"25,500","4,032,873","263,822",Nov 24 04:27 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-11-15,Option Exercise,1.84,"55,000","101,200","1,349,632",Nov 17 04:31 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-11-15,Sale,147.27,"55,000","8,099,930","1,294,632",Nov 17 04:31 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-11-09,Option Exercise,6.98,"74,020","516,660","598,390",Nov 12 04:12 PM
Su Lisa T,President & CEO,2021-11-09,Option Exercise,2.92,"125,000","365,000","2,283,150",Nov 12 04:21 PM
SMITH DARLA M,Chief Accounting Officer,2021-11-09,Sale,154.0,"1,396","214,984","8,657",Nov 12 04:27 PM
Su Lisa T,President & CEO,2021-11-09,Sale,148.66,"125,000","18,582,992","2,158,150",Nov 12 04:21 PM
Bergman Rick,"EVP, Computing & Graphics",2021-11-09,Sale,154.0,"2,000","308,000","91,988",Nov 12 04:16 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-11-09,Sale,152.77,"74,020","11,308,214","524,370",Nov 12 04:12 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-10-28,Option Exercise,8.09,"12,500","101,173","305,322",Nov 01 04:11 PM
GRASBY PAUL DARREN,EVP & CSO,2021-10-28,Sale,121.71,"13,013","1,583,825","63,247",Nov 01 04:17 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-10-28,Sale,121.74,"28,500","3,469,455","276,822",Nov 01 04:11 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-10-15,Option Exercise,1.84,"55,000","101,200","1,349,632",Oct 19 04:12 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-10-15,Sale,111.89,"55,000","6,153,956","1,294,632",Oct 19 04:12 PM
CALDWELL JOHN EDWARD,Director,2021-10-01,Sale,102.65,"35,000","3,592,750","24,672",Oct 05 04:16 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-09-15,Option Exercise,1.84,"55,000","101,200","1,349,632",Sep 17 04:10 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-09-15,Sale,105.15,"55,000","5,783,259","1,294,632",Sep 17 04:10 PM
Su Lisa T,President & CEO,2021-09-14,Option Exercise,2.92,"125,000","365,000","2,816,603",Sep 16 06:36 PM
Su Lisa T,President & CEO,2021-09-14,Sale,105.72,"125,000","13,214,589","2,691,603",Sep 16 06:36 PM
GRASBY PAUL DARREN,EVP & CSO,2021-09-01,Option Exercise,34.19,"14,143","483,549","100,630",Sep 03 04:19 PM
GRASBY PAUL DARREN,EVP & CSO,2021-09-01,Sale,111.32,"24,370","2,712,868","76,260",Sep 03 04:19 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-08-31,Option Exercise,6.98,"74,020","516,660","598,390",Sep 02 04:12 PM
SMITH DARLA M,Chief Accounting Officer,2021-08-31,Sale,111.19,"1,411","156,889","9,944",Sep 02 04:18 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-08-31,Sale,110.43,"74,020","8,174,244","524,370",Sep 02 04:12 PM
Su Lisa T,President & CEO,2021-08-24,Option Exercise,2.92,"125,000","365,000","2,816,603",Aug 26 04:25 PM
Su Lisa T,President & CEO,2021-08-24,Sale,108.08,"125,000","13,509,463","2,691,603",Aug 26 04:25 PM
Bergman Rick,"EVP, Computing & Graphics",2021-08-24,Sale,109.43,"2,000","218,860","93,988",Aug 26 04:13 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-08-23,Option Exercise,14.55,"22,875","332,871","348,100",Aug 25 04:08 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-08-23,Sale,106.68,"38,875","4,147,122","309,225",Aug 25 04:08 PM
SMITH DARLA M,Chief Accounting Officer,2021-08-18,Sale,107.38,"1,411","151,513","11,355",Aug 20 04:08 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-08-16,Option Exercise,0.0,"111,544",0,"1,338,525",Aug 18 04:50 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-08-16,Option Exercise,0.0,"78,081",0,"563,083",Aug 18 04:47 PM
GRASBY PAUL DARREN,EVP & CSO,2021-08-16,Option Exercise,0.0,"55,771",0,"112,701",Aug 18 04:41 PM
WOLIN HARRY A,"SVP, GC & Corporate Secretary",2021-08-16,Option Exercise,0.0,"55,772",0,"1,319,476",Aug 18 04:37 PM
Su Lisa T,President & CEO,2021-08-16,Option Exercise,0.0,"334,634",0,"2,823,282",Aug 18 04:34 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-08-16,Option Exercise,0.0,"74,363",0,"354,487",Aug 18 04:31 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-08-13,Option Exercise,1.84,"55,000","101,200","1,281,981",Aug 17 04:08 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-08-13,Sale,107.36,"55,000","5,905,000","1,226,981",Aug 17 04:08 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-08-10,Option Exercise,1.84,"63,045","116,003","548,047",Aug 11 04:22 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-08-10,Sale,107.72,"63,045","6,791,192","485,002",Aug 11 04:22 PM
GRASBY PAUL DARREN,EVP & CSO,2021-08-09,Option Exercise,0.0,"24,189",0,"68,300",Aug 11 04:35 PM
Su Lisa T,President & CEO,2021-08-09,Option Exercise,0.0,"91,999",0,"2,524,851",Aug 11 04:33 PM
SMITH DARLA M,Chief Accounting Officer,2021-08-09,Option Exercise,0.0,"7,468",0,"15,669",Aug 11 04:29 PM
KUMAR DEVINDER,"EVP, CFO & Treasurer",2021-08-09,Option Exercise,0.0,"19,816",0,"494,829",Aug 11 04:22 PM
Bergman Rick,"EVP, Computing & Graphics",2021-08-09,Option Exercise,0.0,"51,355",0,"121,246",Aug 11 04:18 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-08-09,Option Exercise,0.0,"18,936",0,"287,577",Aug 11 04:16 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-08-09,Option Exercise,0.0,"28,338",0,"1,238,133",Aug 11 04:13 PM
WOLIN HARRY A,"SVP, GC & Corporate Secretary",2021-08-09,Option Exercise,0.0,"14,106",0,"1,268,931",Aug 11 04:09 PM
CALDWELL JOHN EDWARD,Director,2021-07-30,Sale,101.62,"15,000","1,524,300","59,672",Aug 03 04:11 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-07-29,Option Exercise,6.98,"12,500","87,250","297,141",Aug 02 04:09 PM
Norrod Forrest Eugene,SVP & GM DESG,2021-07-29,Sale,98.78,"28,500","2,815,163","268,641",Aug 02 04:09 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-07-15,Option Exercise,1.84,"55,000","101,200","1,264,795",Jul 19 04:17 PM
Papermaster Mark D,Chief Technology Officer & EVP,2021-07-15,Sale,88.81,"55,000","4,884,543","1,209,795",Jul 19 04:17 PM
