Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Agrawal Ajay,"Senior VP, Strategy & Services",2021-12-01,Option Exercise,0.0,522,0,"41,761",Dec 03 04:18 PM
Gitlin David L.,Chairman and CEO,2021-12-01,Option Exercise,0.0,"7,243",0,"10,158",Dec 03 04:18 PM
Timperman Jurgen,"President, Fire & Security",2021-11-12,Option Exercise,21.22,"37,121","787,603","57,110",Nov 16 04:19 PM
Timperman Jurgen,"President, Fire & Security",2021-11-12,Sale,56.05,"33,036","1,851,813","9,995",Nov 16 04:19 PM
Timperman Jurgen,"President, Fire & Security",2021-10-02,Option Exercise,0.0,"27,244",0,"30,710",Oct 05 04:48 PM
Timperman Jurgen,"President, Fire & Security",2021-10-01,Option Exercise,0.0,"5,715",0,"5,715",Oct 05 04:48 PM
Agrawal Ajay,"Senior VP, Strategy & Services",2021-08-19,Option Exercise,16.98,"27,409","465,310","68,648",Aug 20 05:19 PM
Agrawal Ajay,"Senior VP, Strategy & Services",2021-08-19,Sale,55.13,"18,969","1,045,825","41,239",Aug 20 05:19 PM
Nelson Christopher John,"President, HVAC",2021-08-17,Sale,55.08,"96,583","5,319,589","1,630",Aug 18 04:22 PM
Appel David,"President, Refrigeration",2021-08-04,Option Exercise,17.78,"49,592","881,775","90,663",Aug 06 07:20 AM
Appel David,"President, Refrigeration",2021-08-04,Sale,57.38,"34,259","1,965,709","41,071",Aug 06 07:20 AM
