Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
RHODES WILLIAM C III,"Chairman, President & CEO",2022-10-11,Sale,2271.56,"14,528","33,001,244","15,976",Oct 11 07:50 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2022-10-11,Sale,2268.46,472,"1,070,715","30,504",Oct 11 07:50 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2022-10-06,Option Exercise,740.06,"10,381","7,682,585","26,357",Oct 11 07:50 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2022-10-06,Sale,2229.88,"10,381","23,148,393","15,976",Oct 11 07:50 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2022-09-30,Option Exercise,744.62,"5,125","3,816,178","5,322",Oct 04 04:32 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2022-09-30,Sale,2161.33,"5,125","11,076,834",201,Oct 04 04:32 PM
Daniele Philip B.,Executive Vice President,2022-09-28,Option Exercise,744.62,"2,100","1,563,702","2,626",Sep 30 04:02 PM
Daniele Philip B.,Executive Vice President,2022-09-28,Sale,2150.06,"2,100","4,515,124",526,Sep 30 04:02 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2022-07-18,Option Exercise,744.62,"2,958","2,202,586","18,893",Jul 18 06:22 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2022-07-18,Sale,2206.33,"2,958","6,526,317","15,935",Jul 18 06:22 PM
HURTADO DOMINGO,Sr. Vice President,2022-07-15,Option Exercise,744.85,750,"558,638",757,Jul 18 06:22 PM
HURTADO DOMINGO,Sr. Vice President,2022-07-15,Sale,2217.53,395,"875,924",362,Jul 18 06:22 PM
Daniele Philip B.,Executive Vice President,2022-06-24,Option Exercise,587.13,200,"117,426",519,Jun 27 04:07 PM
Saltiel Albert,Sr. Vice President,2022-06-06,Option Exercise,744.85,200,"148,970",523,Jun 08 04:10 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2022-06-01,Option Exercise,587.13,163,"95,702",189,Jun 02 04:20 PM
Hannasch Brian,Director,2022-05-26,Buy,1901.95,133,"252,959",512,May 27 04:32 PM
Frazer Preston,Executive Vice President,2022-04-20,Option Exercise,425.11,"1,500","637,665","2,283",Apr 22 04:11 PM
Frazer Preston,Executive Vice President,2022-04-20,Sale,2220.0,"1,500","3,330,000",783,Apr 22 04:11 PM
Daniele Philip B.,Executive Vice President,2022-04-07,Option Exercise,507.79,480,"243,739",799,Apr 08 04:32 PM
Saltiel Albert,Sr. Vice President,2022-04-07,Option Exercise,744.62,"2,872","2,138,549","3,075",Apr 08 04:31 PM
Saltiel Albert,Sr. Vice President,2022-04-07,Sale,2154.7,"2,752","5,929,745",323,Apr 08 04:31 PM
Daniele Philip B.,Executive Vice President,2022-04-07,Sale,2120.0,480,"1,017,600",319,Apr 08 04:32 PM
GOULD ERIC S.,Sr. Vice President,2022-03-24,Option Exercise,425.11,"2,550","1,084,030","3,464",Mar 28 04:34 PM
GOULD ERIC S.,Sr. Vice President,2022-03-24,Sale,2000.0,"2,550","5,100,000",914,Mar 28 04:34 PM
Borninkhof K. Michelle,Senior Vice President & CIO,2022-03-17,Buy,1944.66,259,"503,668",259,Mar 21 04:34 PM
Daniele Philip B.,Executive Vice President,2022-03-16,Option Exercise,507.79,200,"101,558",513,Mar 17 05:54 PM
Daniele Philip B.,Executive Vice President,2022-03-16,Sale,1950.0,200,"390,000",313,Mar 17 05:54 PM
Daniele Philip B.,Executive Vice President,2022-03-15,Option Exercise,507.79,200,"101,558",513,Mar 17 05:54 PM
Daniele Philip B.,Executive Vice President,2022-03-15,Sale,1904.0,200,"380,800",313,Mar 17 05:54 PM
Daniele Philip B.,Executive Vice President,2022-03-09,Option Exercise,507.79,100,"50,779",413,Mar 10 04:44 PM
Daniele Philip B.,Executive Vice President,2022-03-09,Sale,1900.0,100,"190,000",313,Mar 10 04:44 PM
Daniele Philip B.,Executive Vice President,2022-03-04,Option Exercise,507.79,100,"50,779",413,Mar 07 04:51 PM
Daniele Philip B.,Executive Vice President,2022-03-04,Sale,1890.0,100,"189,000",313,Mar 07 04:51 PM
Daniele Philip B.,Executive Vice President,2022-03-03,Option Exercise,507.79,100,"50,779",413,Mar 07 04:51 PM
Hannasch Brian,Director,2022-03-03,Buy,1879.53,266,"499,955",379,Mar 03 06:23 PM
Daniele Philip B.,Executive Vice President,2022-03-03,Sale,1850.0,100,"185,000",313,Mar 07 04:51 PM
MRKONIC GEORGE R JR,Director,2022-01-04,Sale,2046.87,217,"444,171","3,783",Jan 04 04:48 PM
Murphy John Scott,"Vice President, Controller",2022-01-03,Option Exercise,425.11,"2,250","956,498","3,425",Jan 04 04:48 PM
Murphy John Scott,"Vice President, Controller",2022-01-03,Sale,2055.61,"2,250","4,625,115","1,175",Jan 04 04:48 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-12-17,Sale,1996.49,829,"1,655,087","19,643",Dec 17 04:27 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-12-17,Sale,1991.35,"1,019","2,029,186","18,624",Dec 17 04:27 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-12-16,Option Exercise,507.79,"15,552","7,897,150","34,176",Dec 17 04:27 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-12-16,Sale,2033.77,"15,552","31,629,117","18,624",Dec 17 04:27 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-10,Option Exercise,507.79,"5,858","2,974,634","6,130",Dec 10 04:52 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-10,Sale,1997.54,"5,858","11,701,576",272,Dec 10 04:52 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-09,Option Exercise,507.79,541,"274,714",813,Dec 10 04:52 PM
Finestone Mark A.,Exec. Vice President,2021-12-09,Option Exercise,744.62,"11,000","8,190,820","11,203",Dec 10 04:51 PM
Finestone Mark A.,Exec. Vice President,2021-12-09,Sale,1987.97,"10,452","20,778,286",751,Dec 10 04:51 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-09,Sale,2008.04,541,"1,086,350",272,Dec 10 04:52 PM
Saltiel Albert,Sr. Vice President,2021-12-08,Option Exercise,744.62,"7,200","5,361,264","7,399",Dec 10 04:50 PM
Newbern Thomas B,Exec. Vice President,2021-12-08,Option Exercise,722.09,"12,838","9,270,170","16,057",Dec 10 04:50 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-08,Option Exercise,507.79,1,508,273,Dec 10 04:52 PM
Smith Richard Craig,Sr. Vice President,2021-12-08,Option Exercise,397.26,"4,430","1,759,865","7,346",Dec 10 04:51 PM
Smith Richard Craig,Sr. Vice President,2021-12-08,Sale,1975.16,"4,430","8,749,947","2,916",Dec 10 04:51 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-08,Sale,2020.0,1,"2,020",272,Dec 10 04:52 PM
Newbern Thomas B,Exec. Vice President,2021-12-08,Sale,1965.38,"6,802","13,368,522","3,219",Dec 10 04:50 PM
Newbern Thomas B,Exec. Vice President,2021-12-08,Sale,1970.21,"6,036","11,892,160","9,521",Dec 10 04:50 PM
Saltiel Albert,Sr. Vice President,2021-12-08,Sale,1996.44,"4,328","8,640,608","3,071",Dec 10 04:50 PM
Daniele Philip B.,Executive Vice President,2021-10-22,Option Exercise,507.79,"1,180","599,192","1,486",Oct 25 04:06 PM
Daniele Philip B.,Executive Vice President,2021-10-22,Sale,1827.11,"1,180","2,155,991",306,Oct 25 04:06 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-09-24,Sale,1682.81,"4,500","7,572,665",219,Sep 24 06:01 PM
PLEAS CHARLES III,Sr. VP & Controller,2021-09-22,Option Exercise,425.11,"7,000","2,975,770","11,389",Sep 24 04:31 PM
PLEAS CHARLES III,Sr. VP & Controller,2021-09-22,Sale,1675.9,"7,000","11,731,290","4,389",Sep 24 04:31 PM
GRIFFIN RONALD B,Sr. Vice President & CIO,2021-07-16,Option Exercise,745.01,"7,017","5,227,704","7,517",Jul 16 05:39 PM
GRIFFIN RONALD B,Sr. Vice President & CIO,2021-07-16,Sale,1608.29,"7,017","11,285,341",500,Jul 16 05:39 PM
Finestone Mark A.,Exec. Vice President,2021-07-09,Option Exercise,507.79,"7,900","4,011,541","12,112",Jul 13 04:31 PM
Finestone Mark A.,Exec. Vice President,2021-07-09,Sale,1556.75,"7,900","12,298,327","4,212",Jul 13 04:31 PM
Saltiel Albert,Sr. Vice President,2021-07-02,Option Exercise,507.79,"3,200","1,624,928","3,396",Jul 06 04:35 PM
Saltiel Albert,Sr. Vice President,2021-07-02,Sale,1549.22,"3,200","4,957,498",196,Jul 06 04:35 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-07-01,Option Exercise,425.11,"14,535","6,178,974","33,491",Jul 01 07:39 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-07-01,Sale,1511.74,"14,535","21,973,148","18,956",Jul 01 07:39 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-06-30,Option Exercise,425.11,173,"73,544","19,074",Jul 01 07:33 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-06-30,Sale,1501.32,173,"259,729","18,956",Jul 01 07:33 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-06-29,Option Exercise,425.11,"4,492","1,909,594","23,390",Jul 01 07:33 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-06-29,Sale,1501.14,"4,492","6,743,131","18,898",Jul 01 07:33 PM
