Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-01-10,Sale,68.59,"2,500","171,475","84,358",Jan 11 04:33 PM
Cummiskey Christopher,EVP & CCCS Officer,2022-01-05,Sale,67.65,989,"66,906","16,468",Jan 06 05:46 PM
Cummiskey Christopher,EVP & CCCS Officer,2021-12-31,Option Exercise,0.0,"1,812",0,"18,280",Jan 06 05:46 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-12-31,Option Exercise,0.0,"9,530",0,"91,181",Jan 06 05:44 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2021-12-16,Option Exercise,46.74,"66,121","3,090,496","151,890",Dec 20 08:08 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2021-12-16,Sale,67.54,"66,121","4,465,812","85,769",Dec 20 08:08 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-12-10,Sale,64.89,"2,500","162,225","81,651",Dec 13 04:35 PM
Cummiskey Christopher,EVP & CCCS Officer,2021-12-01,Sale,61.45,"2,000","122,900","15,798",Dec 02 04:44 PM
Tucker Daniel S,Executive Vice President & CFO,2021-11-10,Sale,63.62,"2,350","149,507","28,099",Nov 12 04:42 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-11-10,Sale,63.05,"2,500","157,625","84,151",Nov 12 04:44 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-10-08,Sale,62.65,"2,500","156,625","86,651",Oct 12 04:35 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2021-09-10,Sale,67.04,"2,500","167,600","89,151",Sep 13 04:40 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2021-09-09,Option Exercise,43.88,"33,884","1,486,949","103,496",Sep 10 04:37 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2021-09-09,Sale,67.5,"33,884","2,287,170","85,769",Sep 10 04:37 PM
WOMACK CHRISTOPHER C,"President, GPC",2021-09-07,Option Exercise,44.42,"46,056","2,045,808","76,647",Sep 08 04:34 PM
Anderson Bryan D,EVP & Pres. External Affairs,2021-09-07,Option Exercise,44.42,"22,510","999,894","46,620",Sep 08 04:39 PM
WOMACK CHRISTOPHER C,"President, GPC",2021-09-07,Sale,66.87,"51,987","3,476,371","24,660",Sep 08 04:34 PM
Anderson Bryan D,EVP & Pres. External Affairs,2021-09-07,Sale,66.87,"22,510","1,505,244","24,110",Sep 08 04:39 PM
Cummiskey Christopher,EVP & CCCS Officer,2021-09-01,Sale,65.97,"1,500","98,955","17,798",Sep 02 05:02 PM
Daiss Ann P,Comptroller,2021-08-03,Sale,64.34,"1,750","112,595","12,899",Aug 05 04:32 PM
DAVIS MARTIN BERNARD,EVP and CIO,2021-07-30,Sale,64.61,"7,000","452,270","28,089",Aug 02 04:44 PM
