Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MCKEON BRIAN P,Executive VP & CFO,2021-11-08,Sale,628.31,"10,000","6,283,133","26,317",Nov 10 05:31 PM
Claflin Bruce L.,Director,2021-10-11,Option Exercise,160.28,"1,921","307,898","1,921",Oct 13 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-31,Option Exercise,79.54,"1,256","99,902","4,131",Sep 02 05:03 PM
Turner Kathy V,Senior Vice President,2021-08-30,Option Exercise,79.54,"2,250","178,965","5,125",Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-30,Sale,687.22,"2,250","1,546,250","2,875",Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-27,Option Exercise,64.24,276,"17,730","3,151",Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-27,Sale,678.0,276,"187,128","2,875",Aug 31 05:01 PM
MAZELSKY JONATHAN JAY,President & CEO,2021-08-16,Sale,673.33,"1,263","850,411","49,427",Aug 17 05:02 PM
MAZELSKY JONATHAN JAY,President & CEO,2021-08-13,Sale,675.71,"4,737","3,200,852","50,690",Aug 17 05:02 PM
JUNIUS DANIEL M,Director,2021-08-10,Option Exercise,85.0,"2,402","204,170","5,298",Aug 12 05:01 PM
Hunt Nimrata,Executive Vice President,2021-08-10,Option Exercise,90.32,"1,106","99,896","9,212",Aug 12 05:00 PM
JUNIUS DANIEL M,Director,2021-08-10,Sale,679.58,"2,402","1,632,355","2,896",Aug 12 05:01 PM
SZOSTAK M ANNE,Director,2021-08-06,Sale,687.87,"3,000","2,063,616","7,217",Aug 09 05:02 PM
Hunt Nimrata,Executive Vice President,2021-08-05,Option Exercise,137.9,538,"74,190","8,644",Aug 09 05:00 PM
MAZELSKY JONATHAN JAY,President & CEO,2021-08-05,Option Exercise,0.0,385,0,"55,606",Aug 09 05:01 PM
MCKEON BRIAN P,Executive VP & CFO,2021-08-05,Option Exercise,0.0,192,0,"26,404",Aug 09 05:01 PM
Hunt Nimrata,Executive Vice President,2021-08-05,Sale,703.0,538,"378,214","8,106",Aug 09 05:00 PM
TWIGGE GIOVANI,Senior Vice President,2021-08-04,Option Exercise,207.68,"10,102","2,097,987","28,549",Aug 05 05:02 PM
TWIGGE GIOVANI,Senior Vice President,2021-08-04,Sale,700.35,"11,421","7,998,668","17,128",Aug 05 05:02 PM
TWIGGE GIOVANI,Senior Vice President,2021-08-03,Option Exercise,131.08,"10,350","1,356,705","27,321",Aug 05 05:02 PM
Lane Michael,Executive Vice President,2021-08-03,Option Exercise,114.59,"6,999","802,037","10,646",Aug 05 05:01 PM
Lane Michael,Executive Vice President,2021-08-03,Sale,691.62,"6,999","4,840,670","3,647",Aug 05 05:01 PM
TWIGGE GIOVANI,Senior Vice President,2021-08-03,Sale,695.54,"8,874","6,172,232","18,447",Aug 05 05:02 PM
