Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Butcher Arthur C,"EVP& Grp Pres, MedSurg & APAC",2022-02-03,Sale,48.74,"27,000","1,316,037","23,392",Feb 06 04:41 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-01-04,Sale,46.38,"6,751","313,123","88,479",Jan 04 04:21 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-01-01,Option Exercise,0.00,"7,092",0,"64,626",Jan 03 04:27 PM
Carruthers Wendy,"EVP, Human Resources",2022-01-01,Option Exercise,0.00,"6,567",0,"93,980",Jan 03 04:26 PM
Fitzgerald Joseph Michael,"EVP & Group Pres, Cardiology",2022-01-01,Option Exercise,0.00,"13,134",0,"230,005",Jan 03 04:26 PM
Mahoney Michael F,"Chairman, President & CEO",2022-01-01,Option Exercise,0.00,"57,791",0,"1,825,456",Jan 03 04:26 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-01-01,Option Exercise,0.00,"9,981",0,"98,460",Jan 03 04:26 PM
Sorenson John Bradley,"EVP, Global Operations",2022-01-01,Option Exercise,0.00,"4,202",0,"41,249",Jan 03 04:26 PM
Brennan Daniel J.,EVP and CFO,2022-01-01,Option Exercise,0.00,"13,134",0,"277,424",Jan 03 04:24 PM
Butcher Arthur C,"EVP& Grp Pres, MedSurg & APAC",2022-01-01,Option Exercise,0.00,"8,405",0,"39,262",Jan 03 04:24 PM
Carruthers Wendy,"EVP, Human Resources",2022-12-15,Sale,46.62,"7,500","349,668","87,413",Dec 15 06:29 PM
Fitzgerald Joseph Michael,"EVP & Group Pres, Cardiology",2022-12-13,Option Exercise,7.39,"79,264","585,761","296,135",Dec 14 04:37 PM
Fitzgerald Joseph Michael,"EVP & Group Pres, Cardiology",2022-12-13,Sale,47.78,"79,264","3,787,234","216,871",Dec 14 04:37 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-12-12,Sale,46.75,"11,080","517,990","88,479",Dec 13 04:49 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-12-09,Option Exercise,13.08,"29,599","387,155","140,591",Dec 12 04:26 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-12-09,Sale,46.15,"41,032","1,893,504","99,559",Dec 12 04:26 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-12-03,Option Exercise,0.00,649,0,"111,288",Dec 05 04:20 PM
Connors Nelda J,Director,2022-11-29,Sale,44.47,"18,196","809,243","27,246",Nov 30 04:22 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-11-18,Sale,42.72,"14,952","638,773","57,534",Nov 21 08:37 AM
Carruthers Wendy,"EVP, Human Resources",2022-11-15,Sale,42.60,"1,678","71,483","94,913",Nov 15 05:28 PM
Mahoney Michael F,"Chairman, President & CEO",2022-11-07,Option Exercise,9.35,"125,827","1,176,011","1,893,492",Nov 08 04:43 PM
Mahoney Michael F,"Chairman, President & CEO",2022-11-07,Sale,41.97,"125,827","5,280,997","1,767,665",Nov 08 04:43 PM
Carruthers Wendy,"EVP, Human Resources",2022-10-17,Sale,40.52,"13,322","539,743","96,591",Oct 18 04:27 PM
Mahoney Michael F,"Chairman, President & CEO",2022-10-03,Option Exercise,9.35,"125,827","1,176,011","1,893,492",Oct 04 04:28 PM
Mahoney Michael F,"Chairman, President & CEO",2022-10-03,Sale,39.34,"125,827","4,949,556","1,767,665",Oct 04 04:28 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-10-02,Option Exercise,0.00,"3,394",0,"38,999",Oct 04 04:36 PM
Carruthers Wendy,"EVP, Human Resources",2022-09-15,Sale,42.21,"7,500","316,586","109,913",Sep 16 04:36 PM
Mahoney Michael F,"Chairman, President & CEO",2022-09-06,Option Exercise,9.35,"125,828","1,176,024","1,893,493",Sep 07 04:32 PM
Mahoney Michael F,"Chairman, President & CEO",2022-09-06,Sale,40.49,"125,828","5,094,310","1,767,665",Sep 07 04:32 PM
Carruthers Wendy,"EVP, Human Resources",2022-08-15,Sale,42.03,"7,500","315,260","117,413",Aug 15 05:51 PM
Monson Jonathan,"SVP, Global Controller and CAO",2022-08-02,Option Exercise,0.00,"1,089",0,"32,922",Aug 03 04:28 PM
Connors Nelda J,Director,2022-08-02,Sale,41.58,"16,088","668,939","4,877",Aug 04 05:01 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-08-01,Sale,40.99,"20,676","847,509","72,486",Aug 03 08:16 AM
Carruthers Wendy,"EVP, Human Resources",2022-07-18,Sale,38.0,"7,500","285,000","124,913",Jul 18 04:48 PM
Monson Jonathan,"SVP, Global Controller and CAO",2022-07-01,Option Exercise,0.0,728,0,"32,047",Jul 06 04:56 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-07-01,Option Exercise,0.0,"4,035",0,"36,790",Jul 06 04:55 PM
Monson Jonathan,"SVP, Global Controller and CAO",2022-07-01,Option Exercise,0.0,728,0,"32,047",Jul 06 04:56 PM
Carruthers Wendy,"EVP, Human Resources",2022-06-24,Sale,38.0,"7,500","285,000","132,413",Jun 27 04:27 PM
Carruthers Wendy,"EVP, Human Resources",2022-05-16,Sale,39.43,"7,500","295,725","139,913",May 17 04:37 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-05-01,Option Exercise,0.0,"2,062",0,"25,067",May 02 04:33 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-04-20,Sale,46.5,"9,645","448,492","110,316",Apr 21 04:26 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-04-19,Sale,45.5,"10,989","500,000","119,961",Apr 20 04:52 PM
Carruthers Wendy,"EVP, Human Resources",2022-04-14,Sale,44.47,"7,500","333,518","147,413",Apr 14 04:37 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-04-01,Sale,44.55,700,"31,185","14,518",Apr 01 04:27 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-04-01,Sale,45.0,"2,779","125,055","23,263",Apr 04 04:21 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-03-29,Option Exercise,16.31,"5,411","88,253","40,547",Mar 31 04:31 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-03-29,Sale,45.0,"10,269","462,105","30,278",Mar 31 04:31 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-03-28,Sale,43.68,"6,588","287,764","28,082",Mar 29 04:45 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-03-22,Sale,44.5,"11,236","500,002","130,950",Mar 23 04:20 PM
Carruthers Wendy,"EVP, Human Resources",2022-03-15,Sale,42.34,"7,500","317,587","154,913",Mar 16 04:25 PM
Fitzgerald Joseph Michael,"EVP & Pres, Cardiology",2022-03-03,Option Exercise,0.0,"3,603",0,"219,650",Mar 07 04:21 PM
Brennan Daniel J.,EVP and CFO,2022-03-02,Sale,44.03,"11,029","485,650","264,290",Mar 03 04:24 PM
Pierce David A,EVP Pres MedSurg,2022-03-01,Sale,43.94,"1,726","75,840",0,Mar 02 04:29 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-02-28,Option Exercise,0.0,"1,426",0,"26,461",Mar 02 04:27 PM
Brennan Daniel J.,EVP and CFO,2022-02-28,Option Exercise,0.0,"4,481",0,"277,307",Mar 02 04:26 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-02-28,Option Exercise,0.0,"1,528",0,"35,776",Mar 02 04:26 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-28,Option Exercise,0.0,815,0,"31,557",Mar 02 04:28 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-28,Option Exercise,0.0,"2,037",0,"142,810",Mar 02 04:28 PM
Mahoney Michael F,"Chairman, President & CEO",2022-02-28,Option Exercise,0.0,"18,330",0,"2,141,252",Mar 02 04:27 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-28,Option Exercise,0.0,"1,019",0,"34,970",Mar 02 04:27 PM
Mackey Edward F,"EVP, Operations",2022-02-28,Option Exercise,0.0,"2,444",0,"54,028",Mar 02 04:27 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-02-28,Option Exercise,0.0,"1,019",0,"33,055",Mar 02 04:26 PM
Carruthers Wendy,"SVP, Human Resources",2022-02-28,Option Exercise,0.0,"1,630",0,"162,892",Mar 02 04:26 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-02-28,Option Exercise,0.0,"1,019",0,"23,305",Mar 02 04:29 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-28,Option Exercise,0.0,"1,426",0,"15,984",Mar 02 04:29 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-28,Option Exercise,0.0,"1,630",0,"177,822",Mar 02 04:28 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-28,Option Exercise,0.0,"1,833",0,"94,193",Mar 02 04:31 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-28,Option Exercise,0.0,"1,222",0,"37,421",Mar 02 04:31 PM
Pierce David A,EVP Pres MedSurg,2022-02-28,Option Exercise,0.0,"2,444",0,"2,444",Mar 02 04:29 PM
Pierce David A,EVP Pres MedSurg,2022-02-23,Sale,43.28,"1,761","76,216",0,Feb 24 04:21 PM
Brennan Daniel J.,EVP and CFO,2022-02-22,Option Exercise,14.51,"53,182","771,751","326,008",Feb 24 04:18 PM
Brennan Daniel J.,EVP and CFO,2022-02-22,Sale,42.75,"53,182","2,273,621","272,826",Feb 24 04:18 PM
Pierce David A,EVP Pres MedSurg,2022-02-22,Sale,42.55,"1,884","80,164","1,761",Feb 24 04:21 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-02-21,Option Exercise,0.0,779,0,"32,266",Feb 23 04:14 PM
Fitzgerald Joseph Michael,"EVP & Pres, Cardiology",2022-02-21,Option Exercise,0.0,"3,895",0,"217,970",Feb 23 04:15 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-02-21,Option Exercise,0.0,935,0,"25,310",Feb 23 04:15 PM
Carruthers Wendy,"SVP, Human Resources",2022-02-21,Option Exercise,0.0,"1,558",0,"164,020",Feb 23 04:15 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-02-21,Option Exercise,0.0,"1,714",0,"34,966",Feb 23 04:15 PM
Brennan Daniel J.,EVP and CFO,2022-02-21,Option Exercise,0.0,"3,661",0,"274,450",Feb 23 04:14 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-21,Option Exercise,0.0,"2,804",0,"141,632",Feb 23 04:16 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-21,Option Exercise,0.0,"1,013",0,"34,249",Feb 23 04:16 PM
Mahoney Michael F,"Chairman, President & CEO",2022-02-21,Option Exercise,0.0,"16,825",0,"2,130,384",Feb 23 04:15 PM
Mackey Edward F,"EVP, Operations",2022-02-21,Option Exercise,0.0,"2,726",0,"52,793",Feb 23 04:15 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-21,Option Exercise,0.0,"1,090",0,"15,164",Feb 23 04:18 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-21,Option Exercise,0.0,"1,714",0,"176,785",Feb 23 04:18 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-21,Option Exercise,0.0,623,0,"30,922",Feb 23 04:17 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-21,Option Exercise,0.0,"1,090",0,"36,533",Feb 23 04:18 PM
Pierce David A,EVP Pres MedSurg,2022-02-21,Option Exercise,0.0,"2,493",0,"4,377",Feb 23 04:18 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-21,Option Exercise,0.0,"1,714",0,"93,324",Feb 23 04:19 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-02-18,Option Exercise,0.0,"1,112",0,"24,702",Feb 22 04:44 PM
Fitzgerald Joseph Michael,"EVP & Pres, Cardiology",2022-02-18,Option Exercise,0.0,"3,706",0,"215,904",Feb 22 04:44 PM
Carruthers Wendy,"SVP, Human Resources",2022-02-18,Option Exercise,0.0,"1,853",0,"163,006",Feb 22 04:44 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-02-18,Option Exercise,0.0,"2,372",0,"34,244",Feb 22 04:43 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-02-18,Option Exercise,0.0,741,0,"31,701",Feb 22 04:43 PM
Brennan Daniel J.,EVP and CFO,2022-02-18,Option Exercise,0.0,"3,706",0,"272,433",Feb 22 04:43 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-18,Option Exercise,0.0,"1,779",0,"175,687",Feb 22 04:46 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-18,Option Exercise,0.0,"2,816",0,"139,690",Feb 22 04:45 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-18,Option Exercise,0.0,"1,037",0,"33,541",Feb 22 04:45 PM
Mahoney Michael F,"Chairman, President & CEO",2022-02-18,Option Exercise,0.0,"16,307",0,"2,120,792",Feb 22 04:45 PM
Mackey Edward F,"EVP, Operations",2022-02-18,Option Exercise,0.0,"25,942",0,"60,377",Feb 22 04:44 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-18,Option Exercise,0.0,"2,001",0,"92,735",Feb 22 04:47 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-18,Option Exercise,0.0,"1,186",0,"35,806",Feb 22 04:47 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-02-18,Option Exercise,0.0,"1,112",0,"22,063",Feb 22 04:46 PM
Pierce David A,EVP Pres MedSurg,2022-02-18,Option Exercise,0.0,"2,668",0,"5,022",Feb 22 04:46 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-18,Option Exercise,0.0,"1,037",0,"14,584",Feb 22 04:46 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-18,Option Exercise,0.0,637,0,"30,509",Feb 22 04:46 PM
Pierce David A,EVP Pres MedSurg,2022-02-18,Sale,42.88,"2,354","100,940","1,884",Feb 22 04:46 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-17,Option Exercise,0.0,"1,000",0,"30,222",Feb 22 04:46 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-17,Option Exercise,0.0,"1,416",0,"14,260",Feb 22 04:46 PM
Pierce David A,EVP Pres MedSurg,2022-02-17,Option Exercise,0.0,"3,333",0,"3,333",Feb 22 04:46 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-02-17,Option Exercise,0.0,"1,583",0,"21,445",Feb 22 04:46 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-17,Option Exercise,0.0,"1,500",0,"35,079",Feb 22 04:47 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-17,Option Exercise,0.0,"2,500",0,"92,140",Feb 22 04:47 PM
Mackey Edward F,"EVP, Operations",2022-02-17,Option Exercise,0.0,"2,833",0,"35,267",Feb 22 04:44 PM
Mahoney Michael F,"Chairman, President & CEO",2022-02-17,Option Exercise,0.0,"18,333",0,"2,112,616",Feb 22 04:45 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-17,Option Exercise,0.0,"1,250",0,"32,871",Feb 22 04:45 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-17,Option Exercise,0.0,"3,333",0,"137,894",Feb 22 04:45 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-17,Option Exercise,0.0,"2,166",0,"174,658",Feb 22 04:46 PM
Brennan Daniel J.,EVP and CFO,2022-02-17,Option Exercise,0.0,"4,583",0,"270,760",Feb 22 04:43 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-02-17,Option Exercise,0.0,"1,000",0,"31,292",Feb 22 04:43 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-02-17,Option Exercise,0.0,"2,833",0,"33,057",Feb 22 04:43 PM
Carruthers Wendy,"SVP, Human Resources",2022-02-17,Option Exercise,0.0,"2,250",0,"161,814",Feb 22 04:44 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-02-17,Option Exercise,0.0,"1,500",0,"24,031",Feb 22 04:44 PM
Fitzgerald Joseph Michael,"EVP & Pres, Cardiology",2022-02-17,Option Exercise,0.0,"4,166",0,"214,254",Feb 22 04:44 PM
Brennan Daniel J.,EVP and CFO,2022-02-16,Option Exercise,6.28,"12,187","76,534","278,364",Feb 17 07:57 PM
Pierce David A,EVP Pres MedSurg,2022-02-16,Sale,43.81,"1,956","85,692",0,Feb 17 08:34 PM
Brennan Daniel J.,EVP and CFO,2022-02-16,Sale,43.7,"12,187","532,580","266,177",Feb 17 07:57 PM
Brennan Daniel J.,EVP and CFO,2022-02-15,Option Exercise,0.0,"4,153",0,"276,532",Feb 17 07:57 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-15,Option Exercise,0.0,"1,846",0,"90,678",Feb 17 08:42 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-15,Option Exercise,0.0,"1,200",0,"33,947",Feb 17 08:38 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-02-15,Option Exercise,0.0,"1,108",0,"20,250",Feb 17 08:37 PM
Pierce David A,EVP Pres MedSurg,2022-02-15,Option Exercise,0.0,"2,769",0,"2,769",Feb 17 08:34 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-15,Option Exercise,0.0,"1,292",0,"13,551",Feb 17 08:31 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-15,Option Exercise,0.0,"1,661",0,"173,067",Feb 17 08:28 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-15,Option Exercise,0.0,738,0,"29,481",Feb 17 08:25 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-15,Option Exercise,0.0,"2,030",0,"135,183",Feb 17 08:24 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-15,Option Exercise,0.0,"1,108",0,"31,947",Feb 17 08:21 PM
