Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Litsey Jana J,General Counsel,2022-01-07,Sale,17.25,"6,000","103,500","154,089",Jan 11 04:21 PM
Pierce Sandra E.,Senior Exec Vice President,2022-01-06,Sale,16.95,"19,815","335,864","417,181",Jan 10 04:18 PM
Syal Rajeev,SEVP,2021-11-11,Option Exercise,10.54,"66,472","700,685","354,170",Nov 15 04:49 PM
Syal Rajeev,SEVP,2021-11-11,Sale,16.05,"67,826","1,088,350","234,481",Nov 15 04:49 PM
Wasserman Zachary Jacob,CFO and Senior Exec. VP,2021-11-05,Sale,16.05,"20,824","334,225","114,252",Nov 05 04:22 PM
Wasserman Zachary Jacob,CFO and Senior Exec. VP,2021-11-03,Option Exercise,8.57,"26,394","226,197","178,413",Nov 04 04:40 PM
Phelan Kenneth J,Director,2021-11-03,Buy,15.71,"20,000","314,220","54,249",Nov 04 04:31 PM
Wasserman Zachary Jacob,CFO and Senior Exec. VP,2021-11-03,Sale,16.11,"8,597","138,455","169,816",Nov 04 04:40 PM
Jones Michael Scott,SEVP of Significant Subsidiary,2021-11-03,Sale,16.14,"50,000","806,860","102,647",Nov 04 04:32 PM
Heller Paul G,Sr. EVP & Chief Technology Off,2021-11-01,Option Exercise,10.89,"9,182","99,992","556,267",Nov 03 04:25 PM
Heller Paul G,Sr. EVP & Chief Technology Off,2021-11-01,Sale,15.92,"181,688","2,891,964","374,579",Nov 03 04:25 PM
Litsey Jana J,General Counsel,2021-10-21,Sale,16.75,"6,000","100,500","159,149",Oct 22 04:33 PM
Tutkovics Julie C,Exec. VP of Principal Sub.,2021-10-21,Sale,16.7,"3,544","59,185","254,868",Oct 22 04:33 PM
Tutkovics Julie C,Exec. VP of Principal Sub.,2021-10-20,Option Exercise,10.13,"41,862","423,904","290,382",Oct 22 04:33 PM
Pohle Richard A,Executive Vice President,2021-10-20,Sale,16.5,"4,837","79,810","73,541",Oct 21 05:14 PM
Syal Rajeev,SEVP,2021-10-04,Sale,16.0,213,"3,408","286,835",Oct 06 04:25 PM
Houston Helga,Senior Exec. V. P.,2021-08-20,Sale,14.71,"31,328","460,691","581,291",Aug 24 04:39 PM
Dennis Donald Lee,EVP of Principal Subsidiary,2021-08-06,Sale,14.73,795,"11,714","25,125",Aug 09 02:59 PM
Jones Michael Scott,SEVP of Significant Subsidiary,2021-08-05,Sale,14.35,"50,000","717,415","152,647",Aug 09 02:56 PM
