Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
POON CHRISTINE A,Director,2022-05-10,Option Exercise,0.00,"1,494",0,"13,077",May 12 04:23 PM
KRAPEK KARL J,Director,2022-05-10,Option Exercise,0.00,"1,494",0,"39,949",May 12 04:09 PM
CASELLAS GILBERT F,Director,2022-05-10,Option Exercise,0.0,"1,494",0,"1,994",May 12 03:58 PM
POON CHRISTINE A,Director,2022-05-10,Option Exercise,0.0,"1,494",0,"13,077",May 12 04:23 PM
KRAPEK KARL J,Director,2022-05-10,Option Exercise,0.0,"1,494",0,"39,949",May 12 04:09 PM
CASELLAS GILBERT F,Director,2022-05-10,Option Exercise,0.0,"1,494",0,"1,994",May 12 03:58 PM
POON CHRISTINE A,Director,2022-05-10,Option Exercise,0.0,"1,494",0,"13,077",May 12 04:23 PM
KRAPEK KARL J,Director,2022-05-10,Option Exercise,0.0,"1,494",0,"39,949",May 12 04:09 PM
CASELLAS GILBERT F,Director,2022-05-10,Option Exercise,0.0,"1,494",0,"1,994",May 12 03:58 PM
SULLIVAN ANDREW F,Executive Vice President,2022-03-04,Sale,106.28,"2,231","237,119","13,618",Mar 07 10:25 AM
Silitch Nicholas C,Senior Vice President,2022-03-03,Sale,109.74,"2,000","219,480","11,370",Mar 07 10:19 AM
Silitch Nicholas C,Senior Vice President,2022-02-28,Option Exercise,0.0,"3,316",0,"14,797",Mar 02 02:13 PM
SCHMIDT TIMOTHY L,Senior Vice President,2022-02-28,Option Exercise,0.0,"2,088",0,"19,203",Mar 02 02:10 PM
Lowrey Charles F,Chief Executive Officer,2022-02-28,Option Exercise,0.0,"11,564",0,"93,440",Mar 02 02:07 PM
KAPPLER ANN M,EVP and General Counsel,2022-02-28,Option Exercise,0.0,"1,791",0,"12,147",Mar 02 02:04 PM
GOODMAN STACEY,Executive Vice President,2022-02-28,Option Exercise,0.0,"1,944",0,"1,944",Mar 02 02:04 PM
FALZON ROBERT,EVP and Vice Chairman,2022-02-28,Option Exercise,0.0,"9,210",0,"121,157",Mar 02 01:58 PM
Axel Robert,SVP and Controller,2022-02-28,Option Exercise,0.0,859,0,"11,232",Mar 02 01:54 PM
Alziari Lucien,Executive Vice President,2022-02-28,Option Exercise,0.0,"2,302",0,"19,551",Mar 02 01:51 PM
Woods Candace,Senior Vice President,2022-02-28,Option Exercise,0.0,675,0,"14,011",Mar 02 02:28 PM
TANJI KENNETH,EVP and CFO,2022-02-28,Option Exercise,0.0,"3,684",0,"5,881",Mar 02 02:23 PM
SULLIVAN ANDREW F,Executive Vice President,2022-02-28,Option Exercise,0.0,"4,503",0,"17,918",Mar 02 02:18 PM
Sleyster Scott,Executive Vice President,2022-02-28,Option Exercise,0.0,"4,503",0,"80,619",Mar 02 02:15 PM
SULLIVAN ANDREW F,Executive Vice President,2022-02-22,Sale,113.35,"2,951","334,496","13,415",Feb 24 10:55 AM
Woods Candace,Senior Vice President,2022-02-17,Option Exercise,63.59,"1,262","80,251","14,598",Feb 18 09:26 AM
Woods Candace,Senior Vice President,2022-02-17,Sale,116.74,"1,262","147,326","13,336",Feb 18 09:26 AM
Lowrey Charles F,Chief Executive Officer,2022-02-11,Sale,119.9,"28,000","3,357,200","81,876",Feb 15 04:12 PM
Silitch Nicholas C,Senior Vice President,2022-02-10,Sale,122.97,"10,001","1,229,823","11,481",Feb 14 04:21 PM
SULLIVAN ANDREW F,Executive Vice President,2022-02-10,Sale,122.3,"2,497","305,383","16,366",Feb 14 04:18 PM
Sleyster Scott,Executive Vice President,2022-02-09,Option Exercise,64.3,"32,642","2,098,976","97,028",Feb 11 05:28 PM
Sleyster Scott,Executive Vice President,2022-02-09,Sale,121.15,"28,951","3,507,398","73,045",Feb 11 05:28 PM
SULLIVAN ANDREW F,Executive Vice President,2022-02-08,Option Exercise,64.78,"27,419","1,776,238","25,590",Feb 10 07:07 PM
Woods Candace,Senior Vice President,2022-02-08,Option Exercise,0.0,"3,314",0,"14,551",Feb 10 06:53 PM
Sleyster Scott,Executive Vice President,2022-02-08,Option Exercise,0.0,"22,884",0,"82,899",Feb 10 06:48 PM
Silitch Nicholas C,Senior Vice President,2022-02-08,Option Exercise,0.0,"16,021",0,"27,327",Feb 10 06:43 PM
SCHMIDT TIMOTHY L,Senior Vice President,2022-02-08,Option Exercise,0.0,"8,432",0,"21,329",Feb 10 06:40 PM
Lowrey Charles F,Chief Executive Officer,2022-02-08,Option Exercise,0.0,"49,982",0,"136,284",Feb 10 06:37 PM
KAPPLER ANN M,EVP and General Counsel,2022-02-08,Option Exercise,0.0,"3,314",0,"11,336",Feb 10 06:33 PM
FALZON ROBERT,EVP and Vice Chairman,2022-02-08,Option Exercise,0.0,"37,760",0,"131,239",Feb 10 06:25 PM
Axel Robert,SVP and Controller,2022-02-08,Option Exercise,0.0,"4,218",0,"11,635",Feb 10 06:20 PM
Alziari Lucien,Executive Vice President,2022-02-08,Option Exercise,0.0,"13,552",0,"21,433",Feb 10 06:17 PM
SULLIVAN ANDREW F,Executive Vice President,2022-02-08,Sale,121.47,"18,320","2,225,309","8,096",Feb 10 07:07 PM
SCHMIDT TIMOTHY L,Senior Vice President,2022-02-07,Option Exercise,56.22,"14,713","827,208","23,799",Feb 09 09:46 AM
SCHMIDT TIMOTHY L,Senior Vice President,2022-02-07,Sale,120.0,"14,713","1,765,560","12,897",Feb 09 09:46 AM
SCOVANNER DOUGLAS A,Director,2022-01-12,Option Exercise,0.0,"1,312",0,"14,398",Jan 13 02:38 PM
FALZON ROBERT,EVP and Vice Chairman,2022-01-07,Option Exercise,80.74,"18,191","1,468,754","103,348",Jan 10 04:42 PM
FALZON ROBERT,EVP and Vice Chairman,2022-01-07,Sale,115.0,"16,900","1,943,500","92,661",Jan 10 04:42 PM
FALZON ROBERT,EVP and Vice Chairman,2022-01-04,Option Exercise,65.89,"60,000","3,953,432","108,981",Jan 06 02:53 PM
FALZON ROBERT,EVP and Vice Chairman,2022-01-04,Sale,113.0,"54,007","6,103,036","86,910",Jan 06 02:53 PM
Lowrey Charles F,Chief Executive Officer,2021-12-28,Option Exercise,81.06,"84,440","6,844,380","141,234",Dec 29 09:48 AM
Lowrey Charles F,Chief Executive Officer,2021-12-28,Sale,110.0,"93,894","10,328,340","86,302",Dec 29 09:48 AM
SCHMIDT TIMOTHY L,Senior Vice President,2021-11-16,Sale,112.26,"3,500","392,910","12,997",Nov 18 11:37 AM
Sleyster Scott,Executive Vice President,2021-11-11,Option Exercise,56.28,"22,383","1,259,741","82,398",Nov 12 02:58 PM
Sleyster Scott,Executive Vice President,2021-11-11,Sale,109.62,"22,383","2,453,624","60,015",Nov 12 02:58 PM
Silitch Nicholas C,Senior Vice President,2021-11-10,Option Exercise,63.59,"21,872","1,390,840","33,178",Nov 12 02:49 PM
TODMAN MICHAEL,Director,2021-11-10,Buy,108.89,375,"40,834","3,325",Nov 12 02:54 PM
Silitch Nicholas C,Senior Vice President,2021-11-10,Sale,109.75,"21,872","2,400,452","11,306",Nov 12 02:49 PM
Lowrey Charles F,Chief Executive Officer,2021-10-08,Option Exercise,63.59,"39,958","2,540,929","132,767",Oct 13 02:19 PM
Lowrey Charles F,Chief Executive Officer,2021-10-08,Sale,110.0,"37,011","4,071,210","95,756",Oct 13 02:19 PM
SCHMIDT TIMOTHY L,Senior Vice President,2021-08-24,Option Exercise,59.41,"6,579","390,858","23,076",Aug 24 05:45 PM
SCHMIDT TIMOTHY L,Senior Vice President,2021-08-24,Sale,104.91,"6,579","690,203","16,497",Aug 24 05:45 PM
