Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Chopra Daveen,"CVP, Surgical Structural Heart",2022-10-14,Option Exercise,45.28,"4,000","181,107","22,911",Oct 14 07:02 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-10-14,Sale,82.84,"19,875","1,646,523","157,353",Oct 14 07:10 PM
Chopra Daveen,"CVP, Surgical Structural Heart",2022-10-14,Sale,84.77,"4,000","339,080","18,911",Oct 14 07:02 PM
Wood Larry L,"CVP, TAVR",2022-10-11,Option Exercise,36.75,"7,242","266,144","209,474",Oct 11 06:22 PM
Wood Larry L,"CVP, TAVR",2022-10-11,Sale,82.12,"7,242","594,713","202,232",Oct 11 06:22 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-10-10,Option Exercise,35.20,"6,725","236,698","69,286",Oct 11 06:00 AM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-10-10,Sale,85.00,"6,725","571,625","62,561",Oct 11 06:00 AM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-09-22,Option Exercise,35.20,"29,375","1,033,903","186,728",Sep 22 06:28 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-09-22,Sale,84.17,"19,875","1,672,839","157,353",Sep 22 06:28 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-09-08,Option Exercise,35.20,"6,725","236,698","69,286",Sep 08 05:49 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-09-08,Sale,90.94,"6,725","611,572","62,561",Sep 08 05:49 PM
Wood Larry L,"CVP, TAVR",2022-09-06,Option Exercise,36.75,"7,242","266,144","209,474",Sep 06 06:40 PM
Wood Larry L,"CVP, TAVR",2022-09-06,Sale,89.00,"7,242","644,538","202,232",Sep 06 06:40 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-08-15,Option Exercise,35.20,"29,375","1,033,903","186,728",Aug 15 07:55 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-08-15,Sale,104.74,"19,875","2,081,772","157,353",Aug 15 07:55 PM
Zovighian Bernard J,"CVP, TMTT",2022-08-05,Sale,103.66,"4,811","498,708","21,247",Aug 05 06:05 PM
Chopra Daveen,"CVP, Surgical Structural Heart",2022-08-02,Sale,102.49,"1,000","102,490","18,911",Aug 02 08:23 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-07-14,Option Exercise,35.2,"29,375","1,033,903","186,728",Jul 14 08:02 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-07-14,Sale,95.88,"19,875","1,905,626","166,853",Jul 14 08:02 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-07-08,Option Exercise,35.2,"3,675","129,348","103,056",Jul 08 06:21 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-07-08,Option Exercise,35.2,"6,725","236,698","69,286",Jul 08 06:21 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-07-08,Sale,97.6,"3,675","358,680","99,381",Jul 08 06:21 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-07-08,Sale,97.6,"6,725","656,360","62,561",Jul 08 06:21 PM
Wood Larry L,"CVP, TAVR",2022-07-05,Option Exercise,36.75,"7,242","266,144","209,474",Jul 05 08:59 PM
Wood Larry L,"CVP, TAVR",2022-07-05,Sale,95.9,"7,242","694,486","202,232",Jul 05 08:59 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-06-14,Option Exercise,35.2,"3,675","129,348","103,012",Jun 14 07:44 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-06-14,Option Exercise,35.2,"29,375","1,033,903","186,728",Jun 14 07:53 PM
Zovighian Bernard J,"CVP, TMTT",2022-06-14,Sale,87.75,"4,809","421,990","26,008",Jun 14 07:43 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-06-14,Sale,87.75,"3,675","322,481","99,337",Jun 14 07:44 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-06-14,Sale,86.96,"19,875","1,728,247","157,353",Jun 14 07:53 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-06-13,Option Exercise,35.2,"6,725","236,698","69,286",Jun 13 06:59 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-06-13,Sale,90.02,"6,725","605,410","62,561",Jun 13 06:59 PM
Wood Larry L,"CVP, TAVR",2022-06-01,Option Exercise,36.75,"7,242","266,144","209,441",Jun 01 06:04 PM
Wood Larry L,"CVP, TAVR",2022-06-01,Sale,100.53,"7,242","728,053","202,199",Jun 01 06:04 PM
Zovighian Bernard J,"CVP, TMTT",2022-05-31,Sale,100.83,"9,000","907,489","30,816",May 31 06:35 PM
Chopra Daveen,"CVP, Surgical Structural Heart",2022-05-26,Sale,98.31,"1,000","98,312","19,911",May 26 08:06 PM
Zovighian Bernard J,"CVP, TMTT",2022-05-24,Sale,95.52,"4,809","459,356","39,816",May 24 07:41 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-05-10,Option Exercise,21.76,"45,050","980,288","202,403",May 10 08:55 PM
Wood Larry L,"CVP, TAVR",2022-05-10,Option Exercise,36.75,"7,242","266,144","213,311",May 10 08:54 PM
Wood Larry L,"CVP, TAVR",2022-05-10,Sale,96.13,"7,242","696,181","206,069",May 10 08:54 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-05-10,Sale,94.82,"32,550","3,086,494","157,353",May 10 08:55 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-05-09,Option Exercise,21.76,"11,560","251,546","174,459",May 10 08:54 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-05-09,Option Exercise,35.2,"3,675","129,348","103,975",May 10 08:54 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-05-09,Option Exercise,35.2,"6,725","236,698","71,029",May 10 08:54 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-05-09,Sale,98.24,"11,560","1,135,709","162,899",May 10 08:54 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-05-09,Sale,98.71,"6,725","663,825","64,304",May 10 08:54 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-05-09,Sale,98.71,"3,675","362,759","100,300",May 10 08:54 PM
Zovighian Bernard J,"CVP, TMTT",2022-05-08,Option Exercise,0.0,"12,600",0,"53,173",May 10 09:05 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-05-08,Option Exercise,0.0,"6,956",0,"104,510",May 10 08:54 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-05-08,Option Exercise,0.0,"12,600",0,"71,916",May 10 08:54 PM
Wood Larry L,"CVP, TAVR",2022-05-08,Option Exercise,0.0,"13,256",0,"214,076",May 10 08:54 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-05-08,Option Exercise,0.0,"56,831",0,"157,353",May 10 08:55 PM
Chopra Daveen,"CVP, Surgical Structural Heart",2022-05-08,Option Exercise,0.0,"8,531",0,"27,024",May 10 08:54 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-05-08,Option Exercise,0.0,"8,531",0,"163,514",May 10 08:54 PM
Szyman Catherine M.,"CVP, Critical Care",2022-05-08,Option Exercise,0.0,"12,206",0,"42,462",May 10 08:53 PM
Ullem Scott B.,"CVP, Chief Financial Officer",2022-05-08,Option Exercise,0.0,"14,831",0,"39,942",May 10 08:53 PM
Szyman Catherine M.,"CVP, Critical Care",2022-05-04,Option Exercise,21.76,"23,400","509,184","54,744",May 05 05:52 PM
Szyman Catherine M.,"CVP, Critical Care",2022-05-04,Sale,104.86,"23,400","2,453,828","30,851",May 05 05:52 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-04-29,Option Exercise,21.76,"45,050","980,288","124,322",Apr 29 07:54 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-04-29,Sale,107.8,"32,550","3,508,849","91,772",Apr 29 07:54 PM
Marsh Martha H.,Director,2022-04-28,Option Exercise,25.99,"28,722","746,436","55,499",Apr 28 09:02 PM
Marsh Martha H.,Director,2022-04-28,Sale,108.09,"28,722","3,104,564","26,777",Apr 28 09:02 PM
Szyman Catherine M.,"CVP, Critical Care",2022-04-11,Option Exercise,21.76,"20,000","435,200","47,569",Apr 11 07:03 PM
Szyman Catherine M.,"CVP, Critical Care",2022-04-11,Sale,122.04,"20,000","2,440,814","27,569",Apr 11 07:03 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-04-08,Option Exercise,21.76,"11,050","240,448","67,691",Apr 08 05:40 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-04-08,Option Exercise,35.2,"3,675","129,348","101,899",Apr 08 05:40 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-04-08,Option Exercise,21.76,"11,660","253,722","163,986",Apr 11 07:03 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-04-08,Sale,123.34,"11,050","1,362,906","56,641",Apr 08 05:40 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-04-08,Sale,123.07,"3,675","452,282","98,224",Apr 08 05:40 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-04-08,Sale,123.3,"11,660","1,437,622","152,326",Apr 11 07:03 PM
Wood Larry L,"CVP, TAVR",2022-04-05,Option Exercise,36.75,"7,242","266,144","204,883",Apr 05 09:31 PM
Wood Larry L,"CVP, TAVR",2022-04-05,Sale,121.03,"7,242","876,526","197,641",Apr 05 09:31 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-03-22,Option Exercise,21.76,"45,050","980,288","124,322",Mar 22 08:09 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-03-22,Sale,112.36,"32,550","3,657,321","79,272",Mar 22 08:09 PM
Szyman Catherine M.,"CVP, Critical Care",2022-03-14,Option Exercise,21.76,"20,000","435,200","47,415",Mar 14 07:01 PM
Szyman Catherine M.,"CVP, Critical Care",2022-03-14,Sale,104.65,"20,000","2,093,001","27,415",Mar 14 07:01 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-03-11,Option Exercise,21.76,"11,050","240,448","67,449",Mar 11 07:02 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-03-11,Option Exercise,21.76,"11,660","253,722","163,763",Mar 11 07:01 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-03-11,Sale,106.01,"11,660","1,236,072","152,103",Mar 11 07:01 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-03-11,Sale,106.0,"11,050","1,171,355","56,399",Mar 11 07:02 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-03-08,Option Exercise,35.2,"3,675","129,348","101,702",Mar 08 08:27 PM
Wood Larry L,"CVP, TAVR",2022-03-08,Option Exercise,36.75,"7,242","266,144","204,674",Mar 08 06:44 PM
Wood Larry L,"CVP, TAVR",2022-03-08,Sale,106.63,"7,242","772,182","197,432",Mar 08 06:44 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-03-08,Sale,107.6,"3,675","395,430","98,027",Mar 08 08:27 PM
Szyman Catherine M.,"CVP, Critical Care",2022-02-18,Option Exercise,21.76,"20,000","435,200","47,415",Feb 18 07:41 PM
Szyman Catherine M.,"CVP, Critical Care",2022-02-18,Sale,106.31,"20,000","2,126,253","27,415",Feb 18 07:41 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-02-15,Option Exercise,21.76,"45,050","980,288","124,322",Feb 15 08:50 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-02-15,Sale,110.09,"32,550","3,583,289","79,272",Feb 15 08:50 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-02-11,Option Exercise,21.76,"11,050","240,448","67,449",Feb 11 08:53 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-02-11,Sale,111.49,"11,050","1,231,924","56,399",Feb 11 08:53 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-02-08,Option Exercise,21.76,"6,350","138,176","104,377",Feb 08 08:12 PM
Wood Larry L,"CVP, TAVR",2022-02-08,Option Exercise,36.75,"4,386","161,186","201,818",Feb 08 08:16 PM
GALLAHUE KIERAN,Director,2022-02-08,Option Exercise,22.29,"32,256","718,880","35,689",Feb 08 08:19 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-02-08,Sale,110.2,"6,350","699,770","98,027",Feb 08 08:12 PM
Wood Larry L,"CVP, TAVR",2022-02-08,Sale,109.55,"4,386","480,481","197,432",Feb 08 08:16 PM
GALLAHUE KIERAN,Director,2022-02-08,Sale,110.79,"32,256","3,573,510","3,433",Feb 08 08:19 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-01-28,Option Exercise,21.76,"11,050","240,448","68,449",Jan 31 09:25 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-01-28,Sale,101.15,"11,050","1,117,681","57,399",Jan 31 09:25 PM
Szyman Catherine M.,"CVP, Critical Care",2022-01-14,Option Exercise,21.76,"10,000","217,600","37,415",Jan 14 07:16 PM
Szyman Catherine M.,"CVP, Critical Care",2022-01-14,Sale,119.53,"10,000","1,195,263","27,415",Jan 14 07:16 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-01-07,Option Exercise,21.76,"6,350","138,176","104,377",Jan 07 06:06 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-01-07,Sale,122.16,"6,350","775,716","98,027",Jan 07 06:06 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-01-06,Option Exercise,21.76,"45,050","980,288","233,052",Jan 07 06:05 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-01-06,Sale,123.88,"32,550","4,032,200","188,002",Jan 07 06:05 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2021-12-20,Option Exercise,21.76,"45,050","980,288","233,052",Dec 20 09:34 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2021-12-20,Sale,119.12,"32,550","3,877,383","188,002",Dec 20 09:34 PM
Szyman Catherine M.,"CVP, Critical Care",2021-12-17,Option Exercise,21.76,"10,000","217,600","37,415",Dec 17 07:51 PM
Szyman Catherine M.,"CVP, Critical Care",2021-12-17,Sale,121.24,"10,000","1,212,400","27,415",Dec 17 07:51 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2021-12-10,Option Exercise,21.76,"6,350","138,176","104,377",Dec 10 08:27 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2021-12-10,Option Exercise,21.76,"11,050","240,448","67,449",Dec 10 08:36 PM
Wood Larry L,"CVP, TAVR",2021-12-10,Option Exercise,35.2,"7,830","275,590","205,262",Dec 10 08:41 PM
Wood Larry L,"CVP, TAVR",2021-12-10,Sale,121.49,"7,830","951,267","197,432",Dec 10 08:41 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2021-12-10,Sale,121.51,"11,050","1,342,646","56,399",Dec 10 08:36 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2021-12-10,Sale,121.5,"6,350","771,519","98,027",Dec 10 08:27 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2021-11-29,Option Exercise,21.76,100,"2,176","152,203",Nov 29 08:21 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2021-11-29,Sale,110.58,100,"11,058","152,103",Nov 29 08:21 PM
VALERIANI NICHOLAS J,Director,2021-11-24,Buy,112.23,"1,500","168,345","63,811",Nov 24 05:28 PM
Szyman Catherine M.,"CVP, Critical Care",2021-11-18,Option Exercise,21.76,"10,000","217,600","37,415",Nov 19 05:31 PM
Szyman Catherine M.,"CVP, Critical Care",2021-11-18,Sale,117.79,"10,000","1,177,928","27,415",Nov 19 05:31 PM
Wood Larry L,"CVP, TAVR",2021-11-10,Option Exercise,35.2,"7,830","275,590","379,964",Nov 10 05:38 PM
Wood Larry L,"CVP, TAVR",2021-11-10,Sale,119.79,"7,830","937,956","372,134",Nov 10 05:38 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2021-11-09,Option Exercise,21.76,"45,050","980,288","233,052",Nov 09 07:45 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2021-11-09,Sale,119.9,"32,550","3,902,872","188,002",Nov 09 07:45 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2021-11-08,Option Exercise,21.76,"6,350","138,176","104,377",Nov 08 06:10 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2021-11-08,Sale,119.4,"6,350","758,190","98,027",Nov 08 06:10 PM
