Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Roks Edwin,EVP & Pres. Digital Imaging,2022-01-24,Option Exercise,0.00,377,0,"7,842",Jan 25 08:20 PM
MAIN SUE,Senior VP & CFO,2022-12-13,Option Exercise,103.39,"9,000","930,500","48,349",Dec 13 05:24 PM
MAIN SUE,Senior VP & CFO,2022-12-13,Sale,420.03,"9,000","3,780,274","39,349",Dec 13 05:24 PM
VON SCHACK WESLEY W,Director,2022-12-01,Sale,423.99,"1,459","618,598","11,924",Dec 01 06:28 PM
LORNE SIMON M,Director,2022-11-14,Option Exercise,73.67,"4,242","312,508","59,744",Nov 14 07:02 PM
SMITH MICHAEL T,Director,2022-11-10,Option Exercise,75.13,"4,000","300,520","60,073",Nov 10 04:31 PM
SMITH MICHAEL T,Director,2022-11-10,Sale,419.49,"4,000","1,677,963","56,073",Nov 10 04:31 PM
Belak Cynthia Y,Vice President and Controller,2022-11-08,Option Exercise,192.00,"5,046","968,832","9,503",Nov 09 12:17 PM
Belak Cynthia Y,Vice President and Controller,2022-11-08,Sale,412.05,"5,046","2,079,183","4,457",Nov 09 12:17 PM
VanWees Jason,Vice Chairman,2022-06-14,Option Exercise,78.4,"1,000","78,400","47,282",Jun 14 07:00 PM
VanWees Jason,Vice Chairman,2022-05-12,Option Exercise,78.4,"1,000","78,400","46,282",May 13 01:09 PM
VanWees Jason,Vice Chairman,2022-05-06,Option Exercise,78.4,"1,500","117,600","45,282",May 09 04:26 PM
CROCKER CHARLES,Director,2022-03-01,Option Exercise,64.73,"4,000","258,920","49,137",Mar 01 02:41 PM
CROCKER CHARLES,Director,2022-03-01,Sale,428.0,"4,000","1,712,000","45,137",Mar 01 02:41 PM
DAHLBERG KENNETH C,Director,2022-02-09,Option Exercise,60.37,"4,935","297,950","22,875",Feb 09 07:38 PM
DAHLBERG KENNETH C,Director,2022-02-09,Sale,431.01,"4,935","2,127,045","17,940",Feb 09 07:38 PM
SMITH MICHAEL T,Director,2022-01-27,Option Exercise,64.73,"4,000","258,920","55,697",Jan 27 05:54 PM
Roks Edwin,EVP & Pres. Digital Imaging,2022-01-25,Option Exercise,0.0,651,0,"6,976",Jan 26 08:29 PM
VanWees Jason,Vice Chairman,2021-12-03,Option Exercise,78.4,"1,300","101,920","42,355",Dec 03 02:50 PM
LORNE SIMON M,Director,2021-11-24,Option Exercise,49.22,"11,600","570,946","60,576",Nov 29 05:30 PM
LORNE SIMON M,Director,2021-11-24,Sale,435.7,"5,450","2,374,558","55,126",Nov 29 05:30 PM
Cibik Melanie Susan,"Sr.VP, GenCounsel, CCO & Sec.",2021-11-16,Option Exercise,94.24,"2,000","188,480","27,921",Nov 16 05:01 PM
Cibik Melanie Susan,"Sr.VP, GenCounsel, CCO & Sec.",2021-11-16,Sale,450.0,"2,000","900,000","25,921",Nov 16 05:01 PM
PICHELLI ALDO,President and CEO,2021-09-22,Option Exercise,75.13,"6,948","522,003","105,454",Sep 22 06:50 PM
PICHELLI ALDO,President and CEO,2021-09-22,Sale,419.0,"4,074","1,707,020","101,380",Sep 22 06:50 PM
PICHELLI ALDO,President and CEO,2021-09-21,Option Exercise,75.13,"13,052","980,597","106,155",Sep 22 06:50 PM
PICHELLI ALDO,President and CEO,2021-09-21,Sale,420.47,"7,649","3,216,142","98,506",Sep 22 06:50 PM
VanWees Jason,Executive Vice President,2021-09-13,Buy,426.0,"1,500","638,995","41,055",Sep 13 06:10 PM
LORNE SIMON M,Director,2021-08-12,Option Exercise,37.21,403,"14,996","48,976",Aug 12 04:33 PM
