Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
O'HARE MICHAEL,EVP-Global Human Resources,2021-11-01,Option Exercise,0.0,"4,606",0,"4,606",Nov 02 05:47 PM
Haney Carl P.,EVP-Global R&D,2021-11-01,Option Exercise,0.0,"4,003",0,"13,113",Nov 02 05:45 PM
Hertzmark Hudis Jane,Group President,2021-11-01,Option Exercise,0.0,"21,184",0,"60,609",Nov 02 05:46 PM
LAUDER JANE,"EVP, Enterprise Mkg & CDataO",2021-11-01,Option Exercise,0.0,"2,721",0,"55,135",Nov 02 05:46 PM
Demsey John,Group President,2021-11-01,Option Exercise,0.0,"9,393",0,"17,998",Nov 02 05:45 PM
Freda Fabrizio,President and CEO,2021-11-01,Option Exercise,0.0,"24,480",0,"100,154",Nov 02 05:45 PM
Freda Fabrizio,President and CEO,2021-09-03,Sale,342.59,"14,961","5,125,541","75,674",Sep 07 06:02 PM
O'HARE MICHAEL,EVP-Global Human Resources,2021-09-03,Sale,343.18,"2,947","1,011,351",0,Sep 07 06:03 PM
MOSS SARA E,Vice Chairman,2021-09-02,Sale,342.56,"3,451","1,182,170",0,Sep 07 06:03 PM
ZINTERHOFER AERIN LAUDER TRUST,10% Owner,2021-08-25,Sale,335.95,"184,293","61,912,922",0,Aug 26 03:44 PM
Christianson Wei Sun,Director,2021-08-20,Option Exercise,57.53,"4,576","263,257","7,894",Aug 23 01:38 PM
STERNLICHT BARRY S,Director,2021-08-20,Option Exercise,57.53,"4,576","263,257","35,558",Aug 23 01:42 PM
STERNLICHT BARRY S,Director,2021-08-20,Sale,329.42,"4,576","1,507,426","30,982",Aug 23 01:42 PM
Christianson Wei Sun,Director,2021-08-20,Sale,329.33,810,"266,757","7,084",Aug 23 01:38 PM
Demsey John,Group President,2021-08-20,Sale,327.53,"6,500","2,128,955","2,019",Aug 23 11:53 AM
TRAVIS TRACEY THOMAS,EVP & CFO,2021-07-14,Option Exercise,89.47,"53,531","4,789,419","84,870",Jul 14 05:19 PM
TRAVIS TRACEY THOMAS,EVP & CFO,2021-07-14,Sale,325.01,"53,531","17,398,118","31,339",Jul 14 05:19 PM
Freda Fabrizio,President and CEO,2021-07-01,Sale,317.45,"63,516","20,163,239","75,674",Jul 01 06:04 PM
