Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Swift Christopher,Chairman and CEO,2022-05-04,Option Exercise,24.15,"47,130","1,138,190","219,259",May 06 04:05 PM
Swift Christopher,Chairman and CEO,2022-05-04,Sale,72.89,"47,130","3,435,255","172,129",May 06 04:05 PM
Costello Beth Ann,EVP and CFO,2022-05-04,Sale,73.18,"47,214","3,455,262","50,503",May 06 04:05 PM
Robinson David C,EVP and General Counsel,2022-04-22,Sale,73.02,"14,743","1,076,534",1,Apr 26 05:55 PM
Lewis Scott R.,SVP and Controller,2022-04-11,Sale,75.0,"5,000","375,000","20,121",Apr 13 04:16 PM
Paiano Robert W,EVP & Chief Risk Officer,2022-04-11,Sale,75.0,"8,510","638,250","37,142",Apr 13 04:16 PM
Bennett Jonathan R,EVP,2022-02-16,Sale,70.73,"5,109","361,360","25,642",Feb 18 04:11 PM
Robinson David C,EVP and General Counsel,2022-02-14,Option Exercise,0.0,"20,021",0,"24,071",Feb 16 04:38 PM
ELLIOT DOUGLAS G,President,2022-02-14,Option Exercise,0.0,"82,488",0,"289,358",Feb 16 04:37 PM
Rodden Lori A,Executive Vice President,2022-02-14,Option Exercise,0.0,"1,402",0,"5,230",Feb 16 04:37 PM
Costello Beth Ann,EVP and CFO,2022-02-14,Option Exercise,0.0,"28,431",0,"68,716",Feb 16 04:37 PM
Kinney John J.,EVP,2022-02-14,Option Exercise,0.0,"8,009",0,"9,614",Feb 16 04:37 PM
Stepnowski Amy,EVP,2022-02-14,Option Exercise,0.0,"1,802",0,"10,536",Feb 16 04:38 PM
Paiano Robert W,EVP & Chief Risk Officer,2022-02-14,Option Exercise,0.0,"12,814",0,"51,638",Feb 16 04:38 PM
Swift Christopher,Chairman and CEO,2022-02-14,Option Exercise,0.0,"132,141",0,"233,357",Feb 16 04:38 PM
Bennett Jonathan R,EVP,2022-02-14,Option Exercise,0.0,"9,610",0,"35,251",Feb 16 04:37 PM
Lewis Scott R.,SVP and Controller,2022-02-14,Option Exercise,0.0,"2,192",0,"23,759",Feb 16 04:37 PM
ELLIOT DOUGLAS G,President,2022-01-04,Option Exercise,35.83,"83,733","3,000,153","290,603",Jan 05 06:19 PM
ELLIOT DOUGLAS G,President,2022-01-04,Sale,70.68,"83,733","5,917,931","206,870",Jan 05 06:19 PM
ELLIOT DOUGLAS G,President,2022-01-03,Option Exercise,35.83,"3,800","136,154","210,670",Jan 05 06:19 PM
ELLIOT DOUGLAS G,President,2022-01-03,Sale,70.03,"3,800","266,095","206,870",Jan 05 06:19 PM
ELLIOT DOUGLAS G,President,2021-12-30,Option Exercise,35.83,"6,896","247,084","213,766",Jan 03 04:18 PM
Paiano Robert W,EVP & Chief Risk Officer,2021-12-30,Option Exercise,24.15,"19,794","478,025","58,618",Jan 03 04:18 PM
Paiano Robert W,EVP & Chief Risk Officer,2021-12-30,Sale,70.0,"19,794","1,385,580","38,824",Jan 03 04:18 PM
ELLIOT DOUGLAS G,President,2021-12-30,Sale,70.0,"6,896","482,748","206,870",Jan 03 04:18 PM
Allardice Robert B. III,Director,2021-11-02,Sale,73.27,"3,000","219,810","7,943",Nov 03 04:08 PM
Bennett Jonathan R,EVP,2021-10-29,Option Exercise,43.59,"20,593","897,649","46,234",Nov 02 04:09 PM
Bennett Jonathan R,EVP,2021-10-29,Sale,75.0,"20,593","1,544,475","25,641",Nov 02 04:09 PM
Robinson David C,EVP and General Counsel,2021-10-04,Sale,70.85,"5,469","387,479","4,050",Oct 06 04:05 PM
Bennett Jonathan R,EVP,2021-09-01,Option Exercise,41.25,"22,406","924,248","48,047",Sep 03 06:59 PM
Bennett Jonathan R,EVP,2021-09-01,Sale,70.0,"22,406","1,568,420","25,641",Sep 03 06:59 PM
Allardice Robert B. III,Director,2021-08-16,Sale,67.61,"9,000","608,517","10,943",Aug 18 06:39 PM
Robinson David C,EVP and General Counsel,2021-08-04,Sale,65.0,"5,469","355,485","9,519",Aug 06 04:08 PM
Bloom William A,Executive Vice President,2021-07-20,Sale,62.0,"16,000","992,000","5,353",Jul 23 08:53 AM
