Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
PILNICK GARY H,Vice Chairman,2022-02-22,Option Exercise,0.0,"4,118",0,"37,234",Feb 23 05:12 PM
HOOD CHRISTOPHER M,Senior Vice President,2022-02-22,Option Exercise,0.0,"4,330",0,"50,137",Feb 23 05:11 PM
LAWLOR DAVID,Senior Vice President,2022-02-22,Option Exercise,0.0,"2,165",0,"18,436",Feb 23 05:12 PM
FORCHE KURT D,VP-Corporate Controller,2022-02-22,Option Exercise,0.0,770,0,"5,135",Feb 23 05:12 PM
AMAYA NICOLAS,Senior Vice President,2022-02-22,Option Exercise,0.0,"3,683",0,"8,456",Feb 23 05:12 PM
Hirst Alistair D,Senior Vice President,2022-02-22,Option Exercise,0.0,"3,036",0,"57,616",Feb 23 05:11 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2022-02-22,Sale,66.08,"146,163","9,658,115","58,485,674",Feb 22 06:22 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-11-22,Sale,62.7,"83,334","5,225,325","58,631,837",Nov 22 05:01 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-11-10,Sale,63.22,"83,333","5,268,071","58,715,171",Nov 10 05:11 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-10-20,Sale,61.91,"83,334","5,158,900","58,798,504",Oct 20 03:18 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-10-11,Sale,62.73,"83,333","5,227,862","58,881,838",Oct 12 05:49 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-09-20,Sale,63.43,"83,334","5,286,076","58,965,171",Sep 20 04:23 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-09-10,Sale,62.61,"83,333","5,217,296","59,048,505",Sep 10 03:34 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-08-20,Sale,66.38,"83,332","5,531,878","59,131,838",Aug 23 11:10 AM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-08-10,Sale,63.79,"83,331","5,315,568","59,215,170",Aug 10 05:14 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-07-20,Sale,64.9,"83,334","5,407,993","59,298,501",Jul 20 03:50 PM
KELLOGG W K FOUNDATION TRUST,10% Owner,2021-07-12,Sale,63.79,"83,333","5,316,079","59,381,835",Jul 13 12:24 PM
