Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Riney Stephen J,Executive Vice Pres & CFO,2022-02-24,Sale,31.41,"12,300","386,404","120,100",Feb 24 05:22 PM
Hoyt Rebecca A,"Sr. VP, Chief Acct Officer",2022-02-01,Option Exercise,0.0,"7,045",0,"80,710",Feb 03 04:19 PM
CHRISTMANN JOHN J,CEO and President,2022-02-01,Option Exercise,0.0,"45,957",0,"487,370",Feb 03 04:17 PM
Riney Stephen J,Executive Vice Pres & CFO,2022-02-01,Option Exercise,0.0,"19,653",0,"140,134",Feb 03 04:08 PM
Bretches D. Clay,"Exec. VP, Operations",2022-02-01,Option Exercise,0.0,"8,343",0,"30,352",Feb 03 04:06 PM
Pursell David A,Exec. Vice Pres - Development,2022-02-01,Option Exercise,0.0,"13,349",0,"62,691",Feb 03 04:04 PM
LANNIE P ANTHONY,Exec. Vice Pres & Gen Counsel,2022-02-01,Option Exercise,0.0,"12,370",0,"191,262",Feb 03 04:02 PM
Riney Stephen J,Executive Vice Pres & CFO,2022-01-28,Option Exercise,0.0,"43,436",0,"163,917",Feb 01 11:57 AM
Hoyt Rebecca A,"Sr. VP, Chief Acct Officer",2022-01-28,Option Exercise,0.0,"15,860",0,"89,525",Feb 01 11:55 AM
LANNIE P ANTHONY,Exec. Vice Pres & Gen Counsel,2022-01-28,Option Exercise,0.0,"28,128",0,"207,020",Feb 01 11:53 AM
Bretches D. Clay,"Exec. VP, Operations",2022-01-28,Option Exercise,0.0,"5,976",0,"27,985",Feb 01 11:52 AM
Pursell David A,Exec. Vice Pres - Development,2022-01-28,Option Exercise,0.0,"23,902",0,"73,244",Feb 01 11:50 AM
CHRISTMANN JOHN J,CEO and President,2022-01-28,Option Exercise,0.0,"107,198",0,"548,611",Feb 01 11:48 AM
Bretches D. Clay,"Exec. VP, Operations",2022-01-15,Option Exercise,0.0,"8,586",0,"25,389",Jan 18 02:03 PM
CHRISTMANN JOHN J,CEO and President,2022-01-03,Option Exercise,0.0,"56,232",0,"463,541",Jan 05 07:36 PM
Riney Stephen J,Executive Vice Pres & CFO,2022-01-03,Option Exercise,0.0,"23,435",0,"129,703",Jan 05 07:34 PM
Pursell David A,Exec. Vice Pres - Development,2022-01-03,Option Exercise,0.0,"14,493",0,"55,046",Jan 05 07:26 PM
LANNIE P ANTHONY,Exec. Vice Pres & Gen Counsel,2022-01-03,Option Exercise,0.0,"14,951",0,"184,776",Jan 05 07:19 PM
Bretches D. Clay,"Exec. VP, Operations",2022-01-03,Option Exercise,0.0,"5,255",0,"18,871",Jan 05 07:06 PM
Hoyt Rebecca A,"Sr. VP, Chief Acct Officer",2022-01-03,Option Exercise,0.0,"8,475",0,"77,001",Jan 05 07:02 PM
LANNIE P ANTHONY,Exec. Vice Pres & Gen Counsel,2022-01-01,Option Exercise,0.0,"3,355",0,"173,180",Jan 04 04:53 PM
Pursell David A,Exec. Vice Pres - Development,2022-01-01,Option Exercise,0.0,"36,038",0,"53,425",Jan 04 04:51 PM
Hoyt Rebecca A,"Sr. VP, Chief Acct Officer",2022-01-01,Option Exercise,0.0,"1,948",0,"70,474",Jan 04 04:49 PM
Riney Stephen J,Executive Vice Pres & CFO,2022-01-01,Option Exercise,0.0,"4,775",0,"111,043",Jan 04 04:47 PM
CHRISTMANN JOHN J,CEO and President,2022-01-01,Option Exercise,0.0,"13,167",0,"420,476",Jan 04 04:45 PM
Joung Chansoo,Director,2021-08-10,Sale,19.06,"20,000","381,178","25,285",Aug 12 05:53 PM
Hoyt Rebecca A,"Sr. VP, Chief Acct Officer",2021-07-15,Option Exercise,0.0,466,0,"68,526",Jul 19 04:41 PM
