Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Robinson Rebecca K,Executive Vice President,2022-02-03,Option Exercise,49.52,"11,720","580,374","23,883",Feb 04 04:48 PM
Robinson Rebecca K,Executive Vice President,2022-02-03,Sale,69.52,"15,120","1,051,201","17,763",Feb 04 04:48 PM
SHIREY TERRY ALAN,Executive Vice President &,2021-11-10,Option Exercise,49.46,"8,867","438,537","28,699",Nov 12 07:02 PM
SHIREY TERRY ALAN,Executive Vice President &,2021-11-10,Sale,65.71,"8,867","582,633","19,832",Nov 12 07:02 PM
ANDERSON A SCOTT,Exec VP and,2021-11-08,Sale,65.65,"1,520","99,790","30,043",Nov 09 04:55 PM
Young Mark Richard,Exec VP,2021-11-03,Option Exercise,55.68,"1,262","70,268","11,290",Nov 04 04:21 PM
Young Mark Richard,Exec VP,2021-11-03,Sale,65.0,"1,262","82,030","10,028",Nov 04 04:21 PM
STEPHENS STEVEN DAN,Executive Vice President,2021-11-01,Sale,64.4,"8,000","515,199","52,746",Nov 02 07:33 PM
Young Mark Richard,Exec VP,2021-10-29,Option Exercise,55.68,"1,935","107,741","12,137",Nov 01 06:38 PM
Young Mark Richard,Exec VP,2021-10-29,Sale,63.07,403,"25,418","10,028",Nov 01 06:38 PM
Maio Keith D,EVP - Chief Risk Officer,2021-10-25,Option Exercise,44.0,"6,302","277,267","43,819",Oct 26 06:08 PM
Maio Keith D,EVP - Chief Risk Officer,2021-10-25,Sale,66.25,"11,785","780,786","32,034",Oct 26 06:08 PM
ALEXANDER BRUCE K,Exec VP and,2021-10-25,Sale,66.39,"2,946","195,585","13,657",Oct 26 06:06 PM
