Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Ni Xiangyang (Sean),"President, Greater China",2022-03-02,Option Exercise,0.00,"7,765",0,"44,822",Mar 06 07:01 PM
Narula Sanjeev,Chief Financial Officer,2022-03-02,Option Exercise,0.00,"28,192",0,"61,299",Mar 06 07:00 PM
Ni Xiangyang (Sean),"President, Greater China",2022-02-28,Sale,11.22,"5,250","58,893","37,057",Mar 01 07:01 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-02-27,Option Exercise,0.00,"128,728",0,"257,130",Mar 01 07:04 PM
Narula Sanjeev,Chief Financial Officer,2022-02-27,Option Exercise,0.00,"22,796",0,"43,624",Mar 01 07:05 PM
Ni Xiangyang (Sean),"President, Greater China",2022-02-27,Option Exercise,0.00,"13,142",0,"42,307",Mar 01 07:01 PM
Ni Xiangyang (Sean),"President, Greater China",2022-11-25,Sale,10.95,"12,800","140,220","29,165",Nov 25 04:25 PM
Ni Xiangyang (Sean),"President, Greater China",2022-11-23,Option Exercise,0.00,"31,644",0,"41,965",Nov 25 04:25 PM
van der Meer Mohr Pauline,Director,2022-08-17,Sale,10.58,"9,440","99,912","20,543",Aug 19 06:00 PM
Taddese Menassie,See Remarks,2022-05-27,Sale,12.07,"8,813","106,406",0,May 27 06:11 PM
Ni Xiangyang (Sean),"President, Greater China",2022-03-29,Option Exercise,0.0,"2,954",0,"10,321",Mar 30 07:00 PM
KILTS JAMES M,Director,2022-03-21,Option Exercise,0.0,166,0,"79,402",Mar 23 07:00 PM
KORMAN HARRY,Director,2022-03-21,Option Exercise,0.0,166,0,"50,638",Mar 23 07:00 PM
DIMICK NEIL F,Director,2022-03-21,Option Exercise,0.0,166,0,"75,200",Mar 23 07:00 PM
Lyons Dillon JoEllen,Director,2022-03-21,Option Exercise,0.0,166,0,"39,546",Mar 23 07:00 PM
MARK RICHARD A,Director,2022-03-21,Option Exercise,0.0,166,0,"33,165",Mar 23 07:00 PM
PARRISH MARK W,Director,2022-03-21,Option Exercise,0.0,166,0,"82,250",Mar 23 07:01 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-03-21,Option Exercise,0.0,639,0,"137,435",Mar 23 07:01 PM
van der Meer Mohr Pauline,Director,2022-03-21,Option Exercise,0.0,166,0,"29,977",Mar 23 07:01 PM
READ IAN C,Director,2022-03-21,Option Exercise,0.0,166,0,"14,497",Mar 23 07:01 PM
CORNWELL W DON,Director,2022-03-21,Option Exercise,0.0,166,0,"22,197",Mar 23 07:00 PM
Taddese Menassie,See Remarks,2022-03-21,Option Exercise,0.0,80,0,"8,847",Mar 23 07:00 PM
HIGGINS MELINA E,Director,2022-03-21,Option Exercise,0.0,166,0,"63,068",Mar 23 07:00 PM
CORNWELL W DON,Director,2022-03-15,Buy,9.9,"2,700","26,721","22,031",Mar 15 08:00 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-03-15,Buy,9.87,"50,352","496,773","136,796",Mar 15 08:00 PM
COURY ROBERT J,Executive Chairman,2022-03-11,Sale,10.07,"250,000","2,518,275",0,Mar 11 08:00 PM
COURY ROBERT J,Executive Chairman,2022-03-09,Sale,10.28,"250,000","2,569,050","250,000",Mar 11 08:00 PM
MARK RICHARD A,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"32,999",Mar 04 08:18 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-03-02,Option Exercise,0.0,"86,938",0,"122,215",Mar 04 08:16 PM
Mauro Anthony,See Remarks,2022-03-02,Option Exercise,0.0,"128,813",0,"247,871",Mar 04 08:12 PM
Malik Rajiv,President,2022-03-02,Option Exercise,0.0,"280,617",0,"449,299",Mar 04 08:12 PM
van der Meer Mohr Pauline,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"29,817",Mar 04 08:12 PM
Lyons Dillon JoEllen,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"39,380",Mar 04 08:13 PM
Narula Sanjeev,Chief Financial Officer,2022-03-02,Option Exercise,0.0,"26,751",0,"33,440",Mar 04 08:09 PM
KORMAN HARRY,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"50,472",Mar 04 08:08 PM
PARRISH MARK W,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"82,084",Mar 04 08:08 PM
READ IAN C,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"14,331",Mar 04 08:06 PM
KILTS JAMES M,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"79,236",Mar 04 08:05 PM
Roman Brian,Global General Counsel,2022-03-02,Option Exercise,0.0,"13,376",0,"63,771",Mar 04 08:03 PM
Taddese Menassie,See Remarks,2022-03-02,Option Exercise,0.0,"7,309",0,"11,663",Mar 04 08:02 PM
HIGGINS MELINA E,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"62,902",Mar 04 08:01 PM
DIMICK NEIL F,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"75,004",Mar 04 07:58 PM
Cuneo Andrew,See Remarks,2022-03-02,Option Exercise,0.0,"7,524",0,"34,139",Mar 04 07:58 PM
Ni Xiangyang (Sean),"President, Greater China",2022-03-02,Option Exercise,0.0,"7,367",0,"7,367",Mar 04 07:59 PM
CORNWELL W DON,Director,2022-03-02,Option Exercise,0.0,"14,331",0,"19,331",Mar 04 07:56 PM
COURY ROBERT J,Executive Chairman,2022-03-02,Option Exercise,0.0,"103,179",0,"1,110,407",Mar 04 07:55 PM
Campbell Paul,See Remarks,2022-03-02,Option Exercise,0.0,"2,475",0,"1,913",Mar 04 07:53 PM
Campbell Paul,See Remarks,2022-03-02,Option Exercise,0.0,"40,808",0,"73,413",Mar 04 07:53 PM
Taddese Menassie,See Remarks,2022-02-28,Option Exercise,0.0,"6,914",0,"7,659",Mar 02 06:00 PM
GOETTLER MICHAEL,Chief Executive Officer,2022-02-28,Option Exercise,0.0,"55,248",0,"60,039",Mar 02 06:01 PM
