Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
rahim rami,Chief Executive Officer,2022-12-06,Sale,32.13,"6,250","200,792","788,735",Dec 07 06:27 PM
rahim rami,Chief Executive Officer,2022-12-05,Sale,32.49,"6,250","203,048","794,985",Dec 07 06:27 PM
Mobassaly Robert,SVP General Counsel,2022-11-18,Sale,31.50,"4,286","135,009","19,221",Nov 21 05:52 PM
rahim rami,Chief Executive Officer,2022-11-03,Sale,29.82,"6,250","186,364","801,235",Nov 03 06:42 PM
rahim rami,Chief Executive Officer,2022-11-02,Sale,30.67,"6,250","191,711","807,485",Nov 03 06:42 PM
rahim rami,Chief Executive Officer,2022-11-01,Sale,30.79,"6,250","192,434","813,735",Nov 03 06:42 PM
KRIENS SCOTT,Director,2022-10-28,Sale,30.42,"140,000","4,258,240","1,860,000",Oct 28 05:31 PM
Austin Thomas A,GVP Corp Controller & CAO,2022-10-18,Option Exercise,0.00,"6,600",0,"31,306",Oct 19 04:38 PM
Austin Thomas A,GVP Corp Controller & CAO,2022-09-17,Option Exercise,0.00,"2,353",0,"25,397",Sep 19 04:58 PM
rahim rami,Chief Executive Officer,2022-09-08,Sale,28.56,"6,250","178,482","819,985",Sep 08 05:43 PM
rahim rami,Chief Executive Officer,2022-09-07,Sale,27.97,"6,250","174,838","826,235",Sep 08 05:43 PM
rahim rami,Chief Executive Officer,2022-09-06,Sale,27.77,"6,250","173,576","832,485",Sep 08 05:43 PM
rahim rami,Chief Executive Officer,2022-08-03,Sale,28.03,"6,250","175,167","838,735",Aug 03 05:38 PM
rahim rami,Chief Executive Officer,2022-08-02,Sale,27.74,"6,250","173,372","844,985",Aug 03 05:38 PM
rahim rami,Chief Executive Officer,2022-08-01,Sale,28.01,"6,250","175,069","851,235",Aug 03 05:38 PM
Mobassaly Robert,SVP General Counsel,2022-07-23,Option Exercise,0.0,"17,000",0,"31,936",Jul 25 04:00 PM
Mobassaly Robert,SVP General Counsel,2022-07-17,Option Exercise,0.0,"3,135",0,"16,491",Jul 18 04:36 PM
Austin Thomas A,GVP Corp Controller & CAO,2022-07-17,Option Exercise,0.0,"3,300",0,"23,886",Jul 18 04:36 PM
Austin Thomas A,GVP Corp Controller & CAO,2022-07-16,Option Exercise,0.0,"4,080",0,"21,784",Jul 18 04:36 PM
Mobassaly Robert,SVP General Counsel,2022-07-16,Option Exercise,0.0,"3,195",0,"14,941",Jul 18 04:36 PM
rahim rami,Chief Executive Officer,2022-06-15,Sale,28.54,"5,555","158,559","857,485",Jun 15 05:56 PM
rahim rami,Chief Executive Officer,2022-06-14,Sale,28.38,"5,555","157,643","863,040",Jun 15 05:56 PM
rahim rami,Chief Executive Officer,2022-06-13,Sale,28.15,"5,555","156,378","868,595",Jun 15 05:56 PM
KRIENS SCOTT,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"20,623",May 12 05:40 PM
DOLCE JAMES A JR,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"67,206",May 12 05:17 PM
Daichendt Gary James,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"75,769",May 12 05:17 PM
Gorjanc Christine Marie,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"29,336",May 12 05:17 PM
DelSanto Anne,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"29,336",May 12 05:17 PM
DENUCCIO KEVIN A,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"20,761",May 12 05:15 PM
HAUGEN JANET BRUTSCHEA,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"29,336",May 12 05:15 PM
STENSRUD WILLIAM,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"10,761",May 12 05:14 PM
Merchant Rahul N,Director,2022-05-10,Option Exercise,0.0,"10,761",0,"54,195",May 12 05:14 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-05-06,Sale,32.15,"8,274","266,040","100,230",May 10 04:24 PM
rahim rami,Chief Executive Officer,2022-05-06,Sale,32.01,"5,555","177,800","874,150",May 06 05:53 PM
rahim rami,Chief Executive Officer,2022-05-05,Sale,32.03,"5,555","177,946","879,705",May 06 05:53 PM
rahim rami,Chief Executive Officer,2022-05-04,Sale,32.62,"5,555","181,191","885,260",May 06 05:53 PM
Miller Kenneth Bradley,EVP CFO,2022-05-02,Sale,31.84,"6,000","191,040","171,835",May 03 04:41 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-03-31,Sale,38.0,"13,366","507,908","108,504",Mar 31 04:39 PM
Mobassaly Robert,SVP General Counsel,2022-03-18,Option Exercise,0.0,"7,933",0,"15,680",Mar 21 06:47 PM
rahim rami,Chief Executive Officer,2022-03-18,Option Exercise,0.0,"49,095",0,"49,095",Mar 21 06:47 PM
Austin Thomas A,VP Corp Controller & CAO,2022-03-18,Option Exercise,0.0,"4,684",0,"19,071",Mar 21 06:47 PM
Athreya Anand,EVP Chief Development Officer,2022-03-18,Option Exercise,0.0,"14,280",0,"201,321",Mar 21 06:46 PM
Miller Kenneth Bradley,EVP CFO,2022-03-18,Option Exercise,0.0,"17,183",0,"186,355",Mar 21 06:46 PM
Jewell Marcus,EVP Chief Revenue Officer,2022-03-18,Option Exercise,0.0,"16,126",0,"56,561",Mar 21 06:46 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-03-18,Option Exercise,0.0,"16,412",0,"130,008",Mar 21 06:46 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-03-17,Sale,34.51,"10,934","377,307","113,596",Mar 21 06:46 PM
Jewell Marcus,EVP Chief Revenue Officer,2022-03-16,Sale,34.01,"2,852","97,001","40,435",Mar 17 11:51 AM
Jewell Marcus,EVP Chief Revenue Officer,2022-03-15,Option Exercise,0.0,"18,282",0,"43,287",Mar 17 11:51 AM
rahim rami,Chief Executive Officer,2022-03-15,Option Exercise,0.0,"51,562",0,"51,562",Mar 17 11:50 AM
Mobassaly Robert,SVP General Counsel,2022-03-15,Option Exercise,0.0,"2,970",0,"9,220",Mar 17 11:50 AM
Miller Kenneth Bradley,EVP CFO,2022-03-15,Option Exercise,0.0,"20,955",0,"179,562",Mar 17 11:50 AM
Leelanivas Manoj,EVP Chief Operating Officer,2022-03-15,Option Exercise,0.0,"14,883",0,"131,909",Mar 17 11:51 AM
Athreya Anand,EVP Chief Development Officer,2022-03-15,Option Exercise,0.0,"17,292",0,"195,615",Mar 17 11:51 AM
Jewell Marcus,EVP Chief Revenue Officer,2022-03-03,Sale,34.38,"29,099","1,000,388","34,644",Mar 04 04:55 PM
Athreya Anand,EVP Chief Development Officer,2022-02-21,Option Exercise,0.0,"16,665",0,"186,586",Feb 23 06:56 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-02-21,Option Exercise,0.0,"17,325",0,"125,616",Feb 23 06:56 PM
Miller Kenneth Bradley,EVP CFO,2022-02-21,Option Exercise,0.0,"18,645",0,"167,852",Feb 23 06:32 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2022-02-21,Option Exercise,0.0,"15,312",0,"71,294",Feb 23 07:17 PM
rahim rami,Chief Executive Officer,2022-02-21,Option Exercise,0.0,"57,918",0,"152,698",Feb 23 06:32 PM
rahim rami,Chief Executive Officer,2022-02-19,Option Exercise,0.0,"64,158",0,"127,918",Feb 23 06:32 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2022-02-19,Option Exercise,0.0,"18,734",0,"66,146",Feb 23 07:17 PM
Miller Kenneth Bradley,EVP CFO,2022-02-19,Option Exercise,0.0,"19,414",0,"158,833",Feb 23 06:32 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-02-19,Option Exercise,0.0,"20,808",0,"118,608",Feb 23 06:56 PM
Leelanivas Manoj,EVP Chief Operating Officer,2022-02-18,Option Exercise,0.0,"34,941",0,"110,875",Feb 23 06:56 PM
Miller Kenneth Bradley,EVP CFO,2022-02-18,Option Exercise,0.0,"34,941",0,"156,745",Feb 23 06:32 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2022-02-18,Option Exercise,0.0,"65,241",0,"79,155",Feb 23 07:17 PM
Athreya Anand,EVP Chief Development Officer,2022-02-18,Option Exercise,0.0,"53,675",0,"179,210",Feb 23 06:56 PM
rahim rami,Chief Executive Officer,2022-02-18,Option Exercise,0.0,"131,874",0,"131,874",Feb 23 06:32 PM
rahim rami,Chief Executive Officer,2022-02-11,Sale,34.23,"5,555","190,167","719,398",Feb 11 06:22 PM
rahim rami,Chief Executive Officer,2022-02-10,Sale,35.03,"5,555","194,601","724,953",Feb 11 06:22 PM
rahim rami,Chief Executive Officer,2022-02-09,Sale,35.05,"5,555","194,682","730,508",Feb 11 06:22 PM
STENSRUD WILLIAM,Director,2022-02-04,Sale,35.39,"10,000","353,920","91,969",Feb 04 06:02 PM
Miller Kenneth Bradley,EVP CFO,2022-02-01,Sale,34.78,"6,000","208,680","121,804",Feb 02 05:05 PM
rahim rami,Chief Executive Officer,2021-12-17,Sale,33.58,"5,555","186,557","736,063",Dec 17 06:34 PM
rahim rami,Chief Executive Officer,2021-12-16,Sale,33.59,"5,555","186,614","741,618",Dec 17 06:34 PM
rahim rami,Chief Executive Officer,2021-12-15,Sale,33.75,"5,555","187,496","747,173",Dec 17 06:34 PM
STENSRUD WILLIAM,Director,2021-11-05,Sale,31.3,"20,000","625,912","101,969",Nov 05 06:47 PM
rahim rami,Chief Executive Officer,2021-11-05,Sale,31.29,"5,555","173,819","752,728",Nov 05 06:47 PM
rahim rami,Chief Executive Officer,2021-11-04,Sale,31.2,"5,555","173,318","758,283",Nov 05 06:47 PM
rahim rami,Chief Executive Officer,2021-11-03,Sale,31.32,"5,555","173,994","763,838",Nov 05 06:47 PM
Miller Kenneth Bradley,EVP CFO,2021-11-01,Sale,29.44,"6,000","176,640","126,724",Nov 02 04:59 PM
Austin Thomas A,VP Corp Controller & CAO,2021-10-18,Option Exercise,0.0,"6,600",0,"15,432",Oct 19 06:30 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2021-08-17,Option Exercise,0.0,"11,550",0,"20,006",Aug 18 06:04 PM
Jewell Marcus,"EVP, Chief Revenue Officer",2021-08-16,Option Exercise,0.0,"16,500",0,"16,500",Aug 18 06:04 PM
STENSRUD WILLIAM,Director,2021-08-10,Sale,28.31,"10,000","283,131","121,969",Aug 10 04:50 PM
rahim rami,Chief Executive Officer,2021-08-04,Sale,28.68,"5,555","159,327","769,393",Aug 04 07:59 PM
rahim rami,Chief Executive Officer,2021-08-03,Sale,28.86,"5,555","160,317","774,948",Aug 04 07:59 PM
rahim rami,Chief Executive Officer,2021-08-02,Sale,28.14,"5,565","156,593","780,503",Aug 04 07:59 PM
Miller Kenneth Bradley,EVP CFO,2021-08-02,Sale,28.18,"6,000","169,080","132,724",Aug 03 04:24 PM
Austin Thomas A,VP Corp Controller & CAO,2021-07-17,Option Exercise,0.0,"3,400",0,"9,830",Jul 19 07:36 PM
